frame_id,track_id_a,track_id_b,stage,score_total,score_traj,score_rel,score_y,score_size,score_center,score_temp,score_support,conf_a,conf_b,boxh_a_ratio,boxh_b_ratio,y_a_ratio,y_b_ratio,consecutive_hits
318,77,58,core,0.839413,0.650869,0.728852,0.863342,0.984633,0.936148,1.0,0.0,0.7918,0.7738,0.038542,0.038333,0.501778,0.494431,12
318,86,72,core,0.882117,0.816344,0.815564,0.890871,0.956233,0.836195,1.0,0.0,0.8677,0.876,0.182306,0.179472,0.724222,0.718444,9
318,87,73,core,0.846768,0.839133,0.80275,0.89683,0.950023,0.919977,0.6,0.0,0.867,0.8645,0.066736,0.067944,0.638042,0.632597,4
319,62,44,core,0.851193,0.665671,0.890728,0.91317,0.779621,0.888875,1.0,0.0,0.7853,0.8001,0.041944,0.038444,0.530792,0.52625,13
319,70,38,core,0.785579,0.742716,0.803567,0.884706,0.686189,0.29732,1.0,0.0,0.844,0.8097,0.057569,0.065681,0.598444,0.592319,10
319,77,58,core,0.858962,0.670348,0.77361,0.879804,0.991567,0.934859,1.0,0.0,0.7897,0.7505,0.037542,0.037431,0.499875,0.493472,13
319,86,72,core,0.888992,0.771027,0.824489,0.911143,0.987109,0.840164,1.0,0.0,0.8706,0.8563,0.177792,0.176986,0.718736,0.714083,10
320,15,20,core,0.825085,0.766765,0.888912,0.938109,0.881416,0.540633,0.5,0.0,0.8375,0.8386,0.138833,0.132833,0.595042,0.591847,3
320,62,44,core,0.874999,0.709193,0.905747,0.915456,0.8439,0.890781,1.0,0.0,0.7809,0.8174,0.040458,0.038125,0.529403,0.524986,14
320,77,58,core,0.856704,0.640342,0.827413,0.886182,0.927794,0.933914,1.0,0.0,0.7906,0.7772,0.037625,0.038625,0.498639,0.492597,14
320,86,72,core,0.884839,0.770328,0.844103,0.904586,0.949583,0.844008,1.0,0.0,0.8776,0.8687,0.175708,0.172556,0.713208,0.708194,11
321,15,20,core,0.827633,0.738123,0.897099,0.94098,0.852593,0.537523,0.6,0.0,0.8508,0.8139,0.14225,0.134528,0.596639,0.593597,4
321,62,44,core,0.861688,0.652826,0.905824,0.922091,0.810767,0.892641,1.0,0.0,0.7691,0.7867,0.040417,0.037556,0.527889,0.523833,15
321,75,56,core,0.803127,0.58949,0.799458,0.947274,0.898699,0.965617,0.5,0.0,0.7121,0.7986,0.05375,0.051778,0.565431,0.562722,3
321,77,58,core,0.868913,0.664733,0.861496,0.892605,0.920065,0.933289,1.0,0.0,0.7763,0.7623,0.037083,0.038181,0.497236,0.491556,15
321,86,72,core,0.885342,0.753233,0.830286,0.912916,0.97095,0.84732,1.0,0.0,0.8797,0.8511,0.171833,0.170069,0.707111,0.702556,12
322,15,20,core,0.83421,0.727055,0.89504,0.930583,0.860118,0.534445,0.7,0.0,0.8567,0.8338,0.144097,0.136694,0.598264,0.594667,5
322,62,44,core,0.847686,0.646331,0.890845,0.917492,0.769619,0.894555,1.0,0.0,0.7818,0.7599,0.040917,0.037333,0.526778,0.522472,16
322,75,56,core,0.825702,0.554294,0.775241,0.973145,0.985668,0.966547,0.6,0.0,0.734,0.8203,0.052097,0.052361,0.562444,0.561083,4
322,77,58,core,0.84259,0.60163,0.824781,0.904335,0.867083,0.933,1.0,0.0,0.7924,0.7365,0.036361,0.038222,0.495208,0.490181,16
322,86,72,core,0.904926,0.769749,0.842936,0.962927,0.977583,0.849633,1.0,0.0,0.8708,0.8529,0.167361,0.168694,0.700889,0.699,13
323,62,44,core,0.844217,0.653781,0.894728,0.920811,0.737508,0.895266,1.0,0.0,0.7578,0.7604,0.040944,0.036806,0.525569,0.521444,17
323,75,56,core,0.822533,0.57764,0.770769,0.98895,0.887982,0.967219,0.7,0.0,0.7348,0.8203,0.049722,0.051833,0.559111,0.559667,5
323,77,58,core,0.847129,0.624289,0.82845,0.895337,0.879614,0.93232,1.0,0.0,0.7946,0.7389,0.035389,0.037014,0.493917,0.488389,17
323,86,72,core,0.898747,0.757962,0.841332,0.934209,0.992823,0.852063,1.0,0.0,0.8678,0.8509,0.165069,0.165486,0.697986,0.694583,14
324,62,44,core,0.840029,0.645359,0.891864,0.916728,0.731375,0.896039,1.0,0.0,0.7577,0.7677,0.040444,0.03625,0.524194,0.519847,18
324,75,56,core,0.847559,0.57829,0.830097,0.999445,0.875224,0.967711,0.8,0.0,0.7262,0.8275,0.050028,0.052417,0.558681,0.558653,6
324,77,58,core,0.814783,0.567549,0.775558,0.898825,0.822083,0.932758,1.0,0.0,0.7972,0.7117,0.035028,0.037514,0.492722,0.487389,18
324,86,72,core,0.892471,0.790134,0.834069,0.914185,0.970799,0.854555,1.0,0.0,0.8555,0.859,0.164208,0.162514,0.695556,0.691069,15
325,62,44,core,0.852091,0.693572,0.916757,0.912916,0.729014,0.896688,1.0,0.0,0.7692,0.7733,0.040583,0.036333,0.523319,0.518764,19
325,75,56,core,0.805512,0.566805,0.819742,0.936027,0.715808,0.967758,0.9,0.0,0.7133,0.8259,0.046542,0.052319,0.554139,0.557444,7
325,86,72,core,0.891952,0.794005,0.809714,0.913931,0.995539,0.856633,1.0,0.0,0.8517,0.8545,0.159639,0.159889,0.69075,0.68625,16
325,77,58,expand,0.858231,0.591259,0.869518,0.88766,0.819209,0.93293,1.0,0.931336,0.7828,0.7269,0.034583,0.037083,0.491444,0.485486,19
326,62,44,core,0.84243,0.641642,0.908756,0.915456,0.726319,0.897328,1.0,0.0,0.7696,0.7834,0.040139,0.035889,0.521958,0.517542,20
326,75,56,core,0.842029,0.589989,0.843402,0.967485,0.762186,0.967438,1.0,0.0,0.6701,0.8221,0.048056,0.052847,0.554764,0.556417,8
326,86,72,core,0.880941,0.726988,0.815214,0.929807,0.963636,0.858211,1.0,0.0,0.8615,0.8617,0.159583,0.157528,0.685542,0.681903,17
326,77,58,expand,0.869853,0.608632,0.870209,0.886674,0.875262,0.934102,1.0,0.929415,0.7742,0.7124,0.034042,0.035667,0.490194,0.484181,20
327,62,44,core,0.841751,0.656929,0.901203,0.917237,0.718693,0.89725,1.0,0.0,0.7683,0.8057,0.039944,0.035583,0.520639,0.516319,21
327,75,56,core,0.870653,0.567352,0.841594,0.994736,0.890448,0.967555,1.0,0.0,0.6731,0.8213,0.049931,0.052,0.555347,0.555083,9
327,86,72,core,0.891984,0.749169,0.83052,0.961056,0.943664,0.859641,1.0,0.0,0.8621,0.8636,0.160389,0.157167,0.681556,0.679569,18
327,77,58,expand,0.856056,0.585131,0.797777,0.891119,0.893753,0.934211,1.0,0.929824,0.7408,0.7515,0.034292,0.035667,0.488208,0.482444,21
328,62,44,core,0.844755,0.644754,0.91279,0.921835,0.722579,0.897391,1.0,0.0,0.7754,0.8111,0.039278,0.035056,0.519528,0.515458,22
328,86,72,core,0.860951,0.745534,0.811996,0.944122,0.835223,0.860945,1.0,0.0,0.8542,0.8569,0.165097,0.155014,0.677986,0.675111,19
328,77,58,expand,0.878206,0.610174,0.894947,0.904084,0.864092,0.934789,1.0,0.933077,0.7542,0.7317,0.033361,0.035111,0.486708,0.481667,22
329,86,72,core,0.860107,0.8113,0.809183,0.930324,0.802122,0.862219,1.0,0.0,0.8425,0.8613,0.165125,0.152861,0.673847,0.670236,20
329,62,44,expand,0.859455,0.65037,0.918903,0.932912,0.76303,0.89825,1.0,0.788081,0.7911,0.7982,0.038444,0.034972,0.517847,0.514375,23
329,77,58,expand,0.862681,0.566115,0.893191,0.898077,0.908825,0.935344,1.0,0.759853,0.7706,0.7597,0.034694,0.035875,0.485389,0.480014,23
330,62,44,core,0.858631,0.614829,0.90974,0.937849,0.798144,0.897602,1.0,0.0,0.79,0.7864,0.037889,0.035014,0.516653,0.513444,24
330,86,72,core,0.863946,0.778984,0.795685,0.949382,0.838265,0.863586,1.0,0.0,0.8403,0.8554,0.161667,0.151986,0.669903,0.667306,21
330,77,58,expand,0.874405,0.619466,0.837914,0.898825,0.918984,0.936148,1.0,0.92464,0.7589,0.7304,0.034708,0.03575,0.484069,0.478736,24
331,62,44,core,0.880984,0.621186,0.89014,0.95414,0.909264,0.897656,1.0,0.0,0.785,0.7539,0.036903,0.035694,0.515264,0.512917,25
331,86,72,core,0.86669,0.754564,0.79934,0.945959,0.869858,0.864172,1.0,0.0,0.8468,0.8542,0.159222,0.151639,0.6665,0.663722,22
331,77,58,expand,0.857495,0.609962,0.806448,0.899075,0.87116,0.937656,1.0,0.918669,0.7548,0.728,0.033417,0.035069,0.482694,0.477375,25
332,62,44,core,0.894712,0.642292,0.931611,0.952551,0.912288,0.897398,1.0,0.0,0.7836,0.7442,0.036458,0.035306,0.513875,0.511444,26
332,82,75,core,0.78109,0.749559,0.705759,0.864302,0.995426,0.541109,0.5,0.0,0.8699,0.8592,0.086486,0.086625,0.714556,0.707264,3
332,86,72,core,0.853666,0.726824,0.786015,0.939413,0.850479,0.863797,1.0,0.0,0.8576,0.8579,0.156764,0.148125,0.662167,0.659042,23
332,77,58,expand,0.827267,0.622832,0.779623,0.902578,0.723091,0.938969,1.0,0.919382,0.7728,0.7495,0.033403,0.037417,0.481764,0.476639,26
333,62,44,core,0.889281,0.592832,0.939569,0.944909,0.921913,0.897078,1.0,0.0,0.7641,0.7382,0.036139,0.035125,0.513125,0.510292,27
333,82,75,core,0.795981,0.765611,0.705015,0.87639,0.993208,0.542938,0.6,0.0,0.8585,0.8672,0.087236,0.087444,0.712625,0.706028,4
333,77,58,expand,0.834467,0.67925,0.805612,0.900325,0.702507,0.940969,1.0,0.919069,0.7796,0.7405,0.033153,0.037514,0.480611,0.475361,27
334,82,75,core,0.797962,0.725221,0.701186,0.873959,0.990815,0.544602,0.7,0.0,0.8633,0.8762,0.086153,0.085875,0.710889,0.704153,5
334,62,44,expand,0.890249,0.67016,0.947195,0.942026,0.81763,0.895859,1.0,0.894595,0.7232,0.7419,0.036944,0.034431,0.511958,0.508972,28
334,77,58,expand,0.827555,0.666719,0.80359,0.898077,0.717999,0.942844,1.0,0.843354,0.7813,0.7337,0.032875,0.036917,0.479486,0.474111,28
335,35,42,core,0.760315,0.847331,0.890362,0.721525,0.777263,0.49582,0.5,0.0,0.8834,0.86,0.116597,0.127347,0.779403,0.795722,3
335,82,75,core,0.805183,0.749354,0.716465,0.880293,0.931261,0.546758,0.8,0.0,0.8627,0.8757,0.088014,0.085847,0.709403,0.703028,6
335,85,30,core,0.78911,0.745616,0.810513,0.954405,0.804617,0.502281,0.5,0.0,0.8086,0.8469,0.058389,0.054111,0.598833,0.5965,3
335,62,44,expand,0.874052,0.573575,0.891047,0.933949,0.865148,0.894406,1.0,0.888414,0.765,0.751,0.035681,0.033917,0.511028,0.507611,29
336,35,42,core,0.760136,0.856073,0.882739,0.705667,0.750999,0.488477,0.6,0.0,0.8775,0.8654,0.118708,0.131222,0.788111,0.805542,4
336,82,75,core,0.811764,0.785873,0.704702,0.891119,0.88726,0.549508,0.9,0.0,0.8384,0.8745,0.08875,0.085111,0.707417,0.701653,7
336,85,30,core,0.804014,0.668036,0.81036,0.969637,0.868422,0.502508,0.6,0.0,0.7962,0.8441,0.056792,0.054056,0.596917,0.595375,4
336,62,44,expand,0.909569,0.610706,0.922574,0.952287,0.978205,0.893344,1.0,0.888496,0.7722,0.7606,0.034347,0.034083,0.509278,0.506833,30
337,35,42,core,0.772403,0.831565,0.892942,0.696321,0.781317,0.481789,0.7,0.0,0.8829,0.8432,0.124708,0.135958,0.798111,0.816208,5
337,82,75,core,0.79345,0.682516,0.701206,0.870808,0.852395,0.551797,1.0,0.0,0.8226,0.8765,0.088653,0.083833,0.706278,0.699361,8
337,85,30,core,0.805929,0.677678,0.794705,0.959989,0.85227,0.503,0.7,0.0,0.7962,0.8358,0.056667,0.053583,0.595681,0.593639,5
337,62,44,expand,0.901879,0.642222,0.909678,0.948591,0.938601,0.891906,1.0,0.889987,0.7606,0.7773,0.034194,0.033444,0.50825,0.505611,31
338,35,42,core,0.776441,0.86239,0.894019,0.668461,0.76389,0.473687,0.8,0.0,0.8682,0.8596,0.127014,0.139569,0.807014,0.827153,6
338,62,44,expand,0.899319,0.659898,0.909862,0.944647,0.920733,0.889781,1.0,0.889809,0.7473,0.7778,0.034611,0.033625,0.507403,0.504556,32
339,35,42,core,0.7841,0.881835,0.888823,0.649426,0.770138,0.464687,0.9,0.0,0.864,0.8545,0.132181,0.144833,0.817972,0.839556,7
339,62,44,expand,0.89983,0.713313,0.905054,0.945171,0.898538,0.887961,1.0,0.891998,0.764,0.7833,0.034389,0.033125,0.506069,0.50325,33
340,35,42,core,0.798541,0.862497,0.89127,0.653225,0.80114,0.456289,1.0,0.0,0.8668,0.8585,0.138042,0.149181,0.830389,0.851681,8
340,70,38,core,0.761342,0.576971,0.858429,0.963997,0.770347,0.302398,0.5,0.0,0.7437,0.8306,0.062458,0.068431,0.598083,0.59625,3
341,70,38,core,0.744124,0.604442,0.788992,0.961323,0.704254,0.300563,0.6,0.0,0.7502,0.8417,0.061167,0.069153,0.597917,0.595944,4
342,70,38,core,0.752713,0.558744,0.782292,0.970446,0.728098,0.301937,0.7,0.0,0.7373,0.8509,0.062431,0.069764,0.597986,0.596486,5
342,40,32,expand,0.840385,0.641598,0.859173,0.90308,0.972901,0.914711,0.5,0.822855,0.7081,0.7484,0.026125,0.025875,0.466389,0.461292,3
343,87,73,core,0.808514,0.70409,0.794143,0.947801,0.845355,0.966875,0.5,0.0,0.8179,0.8308,0.048389,0.051319,0.557431,0.55475,3
343,85,30,core,0.782894,0.651633,0.709162,0.972604,0.947443,0.504391,0.5,0.0,0.8229,0.8506,0.052681,0.051694,0.587319,0.585931,3
343,104,83,core,0.832449,0.742061,0.840959,0.918002,0.974107,0.73157,0.5,0.0,0.8557,0.8727,0.148917,0.147556,0.900278,0.896,3
343,40,32,expand,0.834324,0.631057,0.873282,0.915964,0.863008,0.912633,0.6,0.828797,0.7223,0.7436,0.026806,0.025458,0.465153,0.460764,4
343,62,44,expand,0.866299,0.717271,0.862377,0.941242,0.994106,0.88268,0.5,0.88812,0.7649,0.7721,0.033528,0.033597,0.502486,0.499458,3
344,87,73,core,0.85713,0.716247,0.888897,0.931617,0.930622,0.968797,0.6,0.0,0.8062,0.8393,0.047958,0.049181,0.555514,0.551972,4
344,85,30,core,0.791313,0.690796,0.713727,0.967216,0.911174,0.504469,0.6,0.0,0.8121,0.8441,0.053764,0.052042,0.586958,0.585292,4
344,104,83,core,0.817065,0.731452,0.814826,0.886674,0.924501,0.741437,0.6,0.0,0.858,0.8705,0.146056,0.142097,0.887653,0.881639,4
344,62,44,expand,0.868339,0.646219,0.89552,0.9311,0.971833,0.881273,0.6,0.893085,0.7589,0.7574,0.0335,0.033167,0.501792,0.498222,4
345,86,72,core,0.860483,0.732017,0.86075,0.976394,0.992878,0.856383,0.5,0.0,0.8449,0.8422,0.127528,0.127847,0.621333,0.622528,3
345,87,73,core,0.861332,0.699491,0.866125,0.916473,0.961083,0.970836,0.7,0.0,0.8187,0.8321,0.047653,0.048319,0.553417,0.549056,5
345,85,30,core,0.802381,0.720701,0.716138,0.960789,0.899298,0.503688,0.7,0.0,0.765,0.8302,0.053319,0.051375,0.585722,0.583722,5
345,104,83,core,0.844381,0.73224,0.81067,0.926713,0.963369,0.7505,0.7,0.0,0.8612,0.8753,0.139139,0.137333,0.871944,0.868139,5
346,86,72,core,0.851287,0.729374,0.859004,0.96856,0.911137,0.855258,0.6,0.0,0.8508,0.8309,0.127417,0.123333,0.618861,0.620458,4
346,87,73,core,0.814428,0.694833,0.683435,0.918767,0.905027,0.97293,0.8,0.0,0.8129,0.8291,0.0465,0.048153,0.551319,0.547083,6
346,85,30,core,0.842619,0.769219,0.724306,0.976665,0.983981,0.50393,0.8,0.0,0.8233,0.8415,0.05175,0.051458,0.584389,0.583208,6
346,104,83,core,0.869654,0.73676,0.8374,0.955201,0.965222,0.758914,0.8,0.0,0.863,0.8636,0.135361,0.133694,0.858528,0.856236,6
347,86,72,core,0.903404,0.71869,0.974066,0.968829,0.985823,0.85425,0.7,0.0,0.8451,0.8284,0.12475,0.125375,0.616361,0.617944,5
347,87,73,core,0.847133,0.687999,0.77564,0.930324,0.893337,0.975484,0.9,0.0,0.8043,0.842,0.045875,0.047722,0.548889,0.545278,7
347,85,30,core,0.843934,0.747099,0.723457,0.987029,0.945177,0.504242,0.9,0.0,0.8366,0.8424,0.052597,0.051569,0.583444,0.582792,7
347,104,83,core,0.868025,0.739512,0.766316,0.961056,0.98436,0.767656,0.9,0.0,0.871,0.8713,0.131264,0.130542,0.846153,0.844167,7
348,86,72,core,0.882425,0.758409,0.826382,0.992252,0.956683,0.853359,0.8,0.0,0.8604,0.8397,0.123597,0.125528,0.614278,0.614667,6
348,87,73,core,0.835032,0.69385,0.737401,0.92517,0.832347,0.976844,1.0,0.0,0.8132,0.8355,0.044597,0.047556,0.547083,0.543194,8
348,85,30,core,0.8319,0.705747,0.721715,0.979654,0.877602,0.5035,1.0,0.0,0.8462,0.8419,0.053792,0.051389,0.582972,0.581944,8
348,104,83,core,0.862387,0.751856,0.762174,0.931876,0.936508,0.775891,1.0,0.0,0.8553,0.8692,0.127278,0.124389,0.834847,0.831319,8
349,86,72,core,0.892491,0.749939,0.846495,0.99446,0.935649,0.852633,0.9,0.0,0.8601,0.8218,0.122653,0.125542,0.612014,0.612292,7
349,87,73,core,0.847009,0.6934,0.738907,0.919023,0.897987,0.978391,1.0,0.0,0.8168,0.8255,0.044875,0.046597,0.545111,0.540889,9
349,85,30,core,0.804594,0.691629,0.71965,0.957858,0.781463,0.503594,1.0,0.0,0.8369,0.8255,0.055431,0.050847,0.582458,0.580306,9
349,77,58,expand,0.7987,0.598175,0.723202,0.865984,0.955822,0.951828,0.5,0.84606,0.7452,0.6928,0.029625,0.030097,0.463139,0.455944,3
349,104,83,expand,0.865477,0.742969,0.758981,0.963194,0.949315,0.783289,1.0,0.776984,0.8677,0.8813,0.123181,0.120958,0.822458,0.820583,9
350,86,72,core,0.918577,0.722696,0.89996,0.978295,0.989759,0.853133,1.0,0.0,0.8519,0.8211,0.123583,0.123139,0.609931,0.608833,8
350,87,73,core,0.88985,0.668146,0.886902,0.905843,0.962363,0.979375,1.0,0.0,0.8211,0.8209,0.045819,0.045208,0.543806,0.538861,10
350,85,30,core,0.76909,0.658524,0.703673,0.930324,0.68262,0.505758,1.0,0.0,0.8349,0.8281,0.056847,0.049736,0.582264,0.578653,10
350,104,83,core,0.863391,0.756099,0.752443,0.936807,0.940505,0.79125,1.0,0.0,0.8651,0.8655,0.119667,0.117125,0.811708,0.808444,10
350,77,58,expand,0.840242,0.617149,0.818019,0.858797,0.977687,0.951031,0.6,0.933075,0.7488,0.7034,0.030014,0.029778,0.462764,0.455153,4
351,86,72,core,0.912823,0.740674,0.922439,0.940457,0.966809,0.852727,1.0,0.0,0.8305,0.8345,0.120375,0.121806,0.608889,0.605819,9
351,87,73,core,0.885036,0.692572,0.853688,0.900325,0.968087,0.980586,1.0,0.0,0.8236,0.8088,0.045528,0.045014,0.541861,0.536611,11
351,85,30,core,0.772771,0.690725,0.703587,0.918257,0.691885,0.506477,1.0,0.0,0.8124,0.8107,0.055347,0.048653,0.581278,0.577014,11
351,104,83,core,0.872828,0.790943,0.754678,0.94386,0.948154,0.798422,1.0,0.0,0.8691,0.8709,0.115861,0.113722,0.801764,0.798875,11
351,77,58,expand,0.795344,0.583104,0.700914,0.851197,0.859149,0.948742,0.7,0.929745,0.7505,0.692,0.030597,0.029014,0.462056,0.454,5
352,23,34,core,0.828525,0.616683,0.934505,0.862383,0.971454,0.850195,0.5,0.0,0.8026,0.7688,0.035444,0.035806,0.494333,0.486931,3
352,86,72,core,0.91179,0.738923,0.938019,0.935247,0.950106,0.852273,1.0,0.0,0.847,0.8428,0.122819,0.120639,0.606806,0.603458,10
352,87,73,core,0.84498,0.680394,0.75916,0.883969,0.915156,0.982156,1.0,0.0,0.8229,0.786,0.046819,0.045389,0.540583,0.534417,12
352,85,30,core,0.777297,0.672927,0.706172,0.916983,0.72596,0.507539,1.0,0.0,0.815,0.8138,0.053833,0.048125,0.580264,0.575931,12
352,104,83,core,0.879917,0.797454,0.739812,0.962125,0.972645,0.805711,1.0,0.0,0.8537,0.8731,0.112139,0.111056,0.790639,0.788708,12
352,62,44,expand,0.861805,0.624949,0.889602,0.911902,0.983334,0.872766,0.5,0.975283,0.7545,0.7738,0.033153,0.032958,0.495222,0.490611,3
352,77,58,expand,0.796095,0.62298,0.725598,0.844368,0.779706,0.947242,0.8,0.924192,0.7275,0.7242,0.030806,0.028236,0.461403,0.452944,6
353,23,34,core,0.830125,0.587082,0.934661,0.867428,0.944808,0.85157,0.6,0.0,0.7997,0.777,0.035986,0.036708,0.495292,0.488181,4
353,86,72,core,0.915095,0.727171,0.940561,0.953081,0.949972,0.852289,1.0,0.0,0.8415,0.8421,0.122486,0.120306,0.604236,0.601833,11
353,87,73,core,0.858177,0.649714,0.780341,0.896083,0.962102,0.983867,1.0,0.0,0.7903,0.8037,0.044889,0.0455,0.538611,0.533125,13
353,85,30,core,0.777457,0.63571,0.715207,0.918002,0.742024,0.507859,1.0,0.0,0.7912,0.8039,0.053083,0.047819,0.579153,0.574875,13
353,104,83,core,0.884664,0.804998,0.737723,0.968022,0.984217,0.812688,1.0,0.0,0.8612,0.8618,0.110056,0.109444,0.782347,0.780722,13
353,62,44,expand,0.858415,0.657832,0.890114,0.901576,0.91207,0.872039,0.6,0.981973,0.7606,0.7702,0.033736,0.032667,0.494944,0.489764,4
353,77,58,expand,0.81178,0.609459,0.729138,0.835502,0.841795,0.946828,0.9,0.917473,0.6899,0.741,0.029917,0.028167,0.461097,0.452111,7
354,23,34,core,0.841189,0.600326,0.921684,0.853091,0.974109,0.8525,0.7,0.0,0.7896,0.7786,0.036139,0.036472,0.496875,0.488931,5
354,86,72,core,0.914596,0.736368,0.911149,0.962927,0.965015,0.852383,1.0,0.0,0.8538,0.8494,0.121097,0.119597,0.602069,0.600181,12
354,87,73,core,0.883414,0.677217,0.89117,0.904837,0.917801,0.985391,1.0,0.0,0.776,0.8043,0.04375,0.045083,0.536236,0.531236,14
354,85,30,core,0.775025,0.601218,0.706569,0.924399,0.758671,0.507312,1.0,0.0,0.7913,0.7997,0.052306,0.047486,0.577972,0.574042,14
354,104,83,core,0.869792,0.776575,0.742633,0.938631,0.959989,0.819836,1.0,0.0,0.8606,0.8664,0.107667,0.106139,0.774694,0.771528,14
354,62,44,expand,0.861564,0.63451,0.887881,0.900074,0.909773,0.871484,0.7,0.96997,0.7471,0.7533,0.033278,0.032194,0.49375,0.488486,5
354,77,58,expand,0.840911,0.590032,0.773325,0.82627,0.929677,0.945719,1.0,0.916668,0.6965,0.7389,0.029014,0.029764,0.460556,0.451014,8
355,23,34,core,0.851346,0.639079,0.919908,0.846012,0.956765,0.853031,0.8,0.0,0.7892,0.7858,0.036528,0.037097,0.498403,0.490042,6
355,87,73,core,0.880442,0.640392,0.874434,0.902327,0.954399,0.986258,1.0,0.0,0.7983,0.8073,0.044694,0.045431,0.534847,0.529708,15
355,85,30,core,0.779575,0.605201,0.703334,0.920556,0.78729,0.507297,1.0,0.0,0.8048,0.7938,0.052236,0.048042,0.577472,0.573333,15
355,104,83,core,0.898038,0.806528,0.817732,0.931358,0.992123,0.827234,1.0,0.0,0.8646,0.8729,0.105236,0.105528,0.767208,0.763653,15
355,62,44,expand,0.879125,0.651484,0.868309,0.893101,0.991577,0.871992,0.8,0.961501,0.75,0.7313,0.032889,0.032792,0.493111,0.487458,6
356,23,34,core,0.859627,0.609185,0.921344,0.851671,0.961637,0.853367,0.9,0.0,0.7876,0.7899,0.037278,0.037792,0.499292,0.491264,7
356,87,73,core,0.882041,0.673613,0.858575,0.888647,0.974221,0.986992,1.0,0.0,0.7966,0.7874,0.043861,0.044264,0.533319,0.527417,16
356,85,30,core,0.782422,0.645452,0.699525,0.921579,0.774557,0.508336,1.0,0.0,0.7688,0.7943,0.052125,0.047667,0.575847,0.571764,16
356,104,83,core,0.908125,0.854354,0.827638,0.934987,0.988103,0.833891,1.0,0.0,0.8718,0.8726,0.103,0.102569,0.758889,0.755528,16
356,62,44,expand,0.892641,0.681309,0.880563,0.885936,0.998784,0.871828,0.9,0.96493,0.7536,0.7374,0.032625,0.032611,0.492597,0.486542,7
357,23,34,core,0.869781,0.593479,0.922096,0.846012,0.980407,0.853023,1.0,0.0,0.7895,0.798,0.037972,0.038236,0.500611,0.49225,8
357,87,73,core,0.84551,0.643793,0.855209,0.867188,0.844737,0.987898,1.0,0.0,0.7941,0.8007,0.044292,0.046986,0.532194,0.525069,17
357,85,30,core,0.759573,0.591924,0.699964,0.917237,0.705002,0.50968,1.0,0.0,0.7657,0.7881,0.053792,0.047597,0.574958,0.570639,17
357,104,83,core,0.880702,0.752511,0.819075,0.906599,0.971917,0.840469,1.0,0.0,0.8511,0.8611,0.099806,0.100806,0.751028,0.746125,17
357,62,44,expand,0.897993,0.667499,0.887932,0.873716,1.0,0.870969,1.0,0.965011,0.7543,0.759,0.032528,0.032528,0.492306,0.485556,8
358,23,34,core,0.868827,0.557886,0.96425,0.829259,0.970441,0.853562,1.0,0.0,0.8177,0.8088,0.038153,0.038556,0.502458,0.493097,9
358,87,73,core,0.825584,0.616794,0.834342,0.845072,0.818999,0.988227,1.0,0.0,0.8043,0.7951,0.043556,0.046708,0.531167,0.52275,18
358,104,83,core,0.887188,0.830328,0.786172,0.907606,0.984072,0.847602,1.0,0.0,0.8582,0.8551,0.098583,0.099139,0.743583,0.738736,18
358,62,44,expand,0.888059,0.685925,0.909875,0.850961,0.940053,0.870289,1.0,0.964238,0.7586,0.7513,0.032444,0.03175,0.491917,0.483847,9
359,23,34,core,0.867798,0.6255,0.925472,0.824665,0.968736,0.853828,1.0,0.0,0.8236,0.813,0.038514,0.038944,0.503778,0.494139,10
359,87,73,core,0.816199,0.640524,0.755923,0.833648,0.866563,0.988297,1.0,0.0,0.8106,0.7859,0.0435,0.045736,0.530083,0.520986,19
359,62,44,expand,0.884238,0.684048,0.917113,0.837594,0.930898,0.870242,1.0,0.961912,0.7471,0.7501,0.031986,0.031194,0.491389,0.482528,10
360,23,34,core,0.873515,0.613519,0.959179,0.816913,0.973947,0.853492,1.0,0.0,0.8317,0.8206,0.038903,0.039264,0.505069,0.494958,11
360,87,73,core,0.822205,0.62091,0.770024,0.832259,0.895264,0.988891,1.0,0.0,0.8202,0.8127,0.042917,0.044611,0.528083,0.518903,20
360,62,44,expand,0.891758,0.682286,0.923808,0.834574,0.973599,0.870375,1.0,0.95474,0.7329,0.7552,0.031292,0.031,0.490681,0.481639,11
361,23,34,core,0.836928,0.642693,0.858795,0.815326,0.896641,0.85332,1.0,0.0,0.8265,0.8153,0.038181,0.039667,0.506125,0.495917,12
361,86,72,core,0.827413,0.670611,0.940754,0.856415,0.923966,0.854711,0.5,0.0,0.8219,0.8591,0.113458,0.110361,0.591153,0.583403,3
361,87,73,core,0.799463,0.66157,0.764857,0.823063,0.769301,0.987742,1.0,0.0,0.8077,0.8052,0.041028,0.044972,0.526875,0.517139,21
361,62,44,expand,0.881552,0.65202,0.92264,0.826041,0.946779,0.871125,1.0,0.954604,0.7509,0.749,0.030903,0.0315,0.490264,0.480708,12
362,23,34,core,0.819815,0.661191,0.85058,0.809684,0.814642,0.852836,1.0,0.0,0.8068,0.8066,0.037528,0.040319,0.507347,0.496792,13
362,86,72,core,0.840825,0.660619,0.936991,0.837361,0.976644,0.856313,0.6,0.0,0.8173,0.8576,0.111278,0.110361,0.590069,0.581194,4
362,87,73,core,0.786247,0.647429,0.763669,0.802073,0.742201,0.985141,1.0,0.0,0.8018,0.7698,0.039778,0.044153,0.525903,0.514875,22
