frame_id,track_id_a,track_id_b,score_total,score_traj,score_rel,score_temp
274,72,53,0.743083,0.607181,0.782853,1.0
274,70,13,0.779695,0.650715,0.821718,1.0
274,75,40,0.760629,0.803249,0.689985,1.0
274,77,4,0.747532,0.624153,0.780143,1.0
274,9,15,0.771951,0.633265,0.818742,1.0
274,82,72,0.780513,0.685467,0.86109,0.67
274,85,67,0.782164,0.662569,0.864118,0.75
275,1,27,0.755177,0.59521,0.81246,1.0
275,15,42,0.789726,0.70768,0.803706,1.0
275,23,20,0.73106,0.642914,0.738255,1.0
275,27,38,0.756295,0.569953,0.830567,1.0
275,28,10,0.78595,0.680926,0.813865,1.0
275,35,34,0.810766,0.604345,0.907719,1.0
275,40,48,0.729479,0.587903,0.815842,0.75
275,44,58,0.794356,0.749882,0.874359,0.51
275,45,64,0.79237,0.632894,0.856104,1.0
275,62,44,0.721131,0.605192,0.818751,0.59
275,72,53,0.710613,0.61034,0.721807,1.0
275,70,13,0.772209,0.624497,0.82479,1.0
275,75,40,0.746984,0.787309,0.675321,1.0
275,77,4,0.73608,0.603289,0.772597,1.0
275,9,15,0.769998,0.603184,0.834333,1.0
275,82,72,0.76969,0.66181,0.84192,0.75
275,85,67,0.763914,0.648007,0.825657,0.83
276,1,27,0.781814,0.677064,0.808804,1.0
276,15,42,0.75275,0.651919,0.771961,1.0
276,23,20,0.716098,0.636847,0.714913,1.0
276,27,38,0.769074,0.606225,0.830719,1.0
276,28,10,0.757543,0.601262,0.812911,1.0
276,35,34,0.812081,0.596622,0.915024,1.0
276,40,48,0.705081,0.579765,0.762115,0.83
276,44,58,0.770694,0.722442,0.834254,0.59
276,45,64,0.781826,0.596262,0.860245,1.0
276,62,44,0.726668,0.591171,0.823196,0.67
276,72,53,0.730056,0.614931,0.754236,1.0
276,70,13,0.727087,0.607073,0.753839,1.0
276,75,40,0.790931,0.786225,0.755912,1.0
276,77,4,0.742304,0.599765,0.786157,1.0
276,9,15,0.772775,0.603011,0.839493,1.0
276,82,72,0.7776,0.702985,0.815554,0.83
276,85,67,0.778471,0.675913,0.81982,0.91
277,1,27,0.733331,0.565322,0.791761,1.0
277,15,42,0.796866,0.684293,0.83157,1.0
277,23,20,0.700326,0.598503,0.710636,1.0
277,28,10,0.726533,0.605773,0.753658,1.0
277,35,34,0.72075,0.572039,0.764612,1.0
277,40,48,0.727669,0.570585,0.794481,0.91
277,44,58,0.742332,0.728071,0.764559,0.67
277,45,64,0.76415,0.604479,0.822878,1.0
277,72,53,0.712629,0.621288,0.718507,1.0
277,75,40,0.766037,0.77153,0.720004,1.0
277,77,4,0.738903,0.59614,0.782281,1.0
277,9,15,0.733488,0.535355,0.811116,1.0
277,82,72,0.772932,0.699106,0.794991,0.91
277,85,67,0.792496,0.709711,0.809268,0.99
278,28,10,0.712699,0.593989,0.736005,1.0
278,35,34,0.763632,0.551027,0.855951,1.0
278,40,48,0.724001,0.584507,0.764407,0.99
278,44,56,0.700893,0.766356,0.786669,0.0
278,45,64,0.764745,0.641142,0.800627,1.0
278,70,38,0.70834,0.58602,0.91497,0.0
278,75,40,0.749198,0.778448,0.684983,1.0
278,77,4,0.709997,0.580786,0.739494,1.0
278,9,15,0.736137,0.557103,0.802092,1.0
278,82,72,0.757747,0.748773,0.72123,0.99
278,85,67,0.766573,0.646253,0.800699,1.0
279,28,10,0.722353,0.547731,0.782994,1.0
279,35,34,0.771118,0.559271,0.864315,1.0
279,40,48,0.70712,0.541864,0.759032,1.0
279,75,40,0.730975,0.798928,0.638819,1.0
279,77,4,0.701715,0.555687,0.740408,1.0
279,82,58,0.717195,0.704383,0.855747,0.0
279,85,67,0.722982,0.647519,0.720637,1.0
280,15,42,0.702798,0.714549,0.759464,0.35
280,28,10,0.747696,0.632242,0.775293,1.0
280,35,34,0.760656,0.531868,0.862731,1.0
280,44,56,0.749172,0.764381,0.81207,0.35
280,72,53,0.703307,0.623378,0.818408,0.35
280,70,64,0.703286,0.571171,0.915229,0.0
280,75,40,0.769821,0.807101,0.704247,1.0
280,77,4,0.718006,0.589086,0.748775,1.0
280,82,58,0.736091,0.730542,0.795275,0.43
280,85,67,0.707032,0.667641,0.678833,1.0
281,15,42,0.760923,0.62605,0.803283,1.0
281,28,10,0.733971,0.519626,0.822003,1.0
281,35,34,0.763115,0.543737,0.859648,1.0
281,44,56,0.782864,0.73053,0.865779,0.51
281,72,53,0.737232,0.595269,0.779796,1.0
281,70,64,0.726052,0.610478,0.853426,0.43
281,75,40,0.772591,0.805748,0.710145,1.0
281,82,58,0.702073,0.709774,0.732094,0.51
282,15,42,0.797894,0.711057,0.816408,1.0
282,28,10,0.754591,0.582763,0.819316,1.0
282,44,56,0.788789,0.734312,0.8596,0.59
282,62,58,0.711315,0.74182,0.821232,0.0
282,72,53,0.754022,0.624295,0.791853,1.0
282,75,40,0.755708,0.792621,0.687801,1.0
283,15,42,0.764858,0.636929,0.803514,1.0
283,28,10,0.799895,0.612694,0.882641,1.0
283,44,56,0.788354,0.734726,0.843999,0.67
283,72,53,0.802278,0.618918,0.883012,1.0
283,70,38,0.701523,0.560847,0.891322,0.15
283,75,40,0.77276,0.775739,0.729547,1.0
284,15,42,0.744408,0.663246,0.749585,1.0
284,28,10,0.739616,0.519497,0.832349,1.0
284,44,56,0.738146,0.720148,0.747444,0.75
284,62,58,0.730119,0.795714,0.75749,0.35
284,72,53,0.768275,0.609401,0.827245,1.0
284,70,64,0.765303,0.602353,0.944509,0.35
284,75,40,0.793328,0.75189,0.782121,1.0
284,82,67,0.731884,0.64105,0.922756,0.0
285,15,42,0.793257,0.697917,0.816338,1.0
285,23,4,0.701006,0.573214,0.909783,0.0
285,28,10,0.805935,0.620115,0.888899,1.0
285,44,56,0.832065,0.786907,0.861177,0.83
285,62,58,0.719339,0.796892,0.708049,0.51
285,72,53,0.748836,0.644217,0.769746,1.0
285,70,38,0.735742,0.582097,0.903651,0.35
285,75,40,0.841265,0.775269,0.854401,1.0
285,82,67,0.749186,0.63001,0.883059,0.43
286,1,27,0.714866,0.606144,0.914029,0.0
286,15,42,0.780791,0.676768,0.807132,1.0
286,23,4,0.747554,0.575057,0.915062,0.43
286,28,10,0.782242,0.535813,0.899468,1.0
286,44,56,0.821952,0.758243,0.846486,0.91
286,62,58,0.705288,0.757969,0.692726,0.59
286,72,53,0.729299,0.586474,0.770969,1.0
286,70,38,0.75356,0.562047,0.90517,0.59
286,75,40,0.805982,0.742419,0.811155,1.0
286,82,67,0.740147,0.662426,0.831451,0.51
287,1,27,0.732505,0.536403,0.912297,0.43
287,15,42,0.796618,0.723699,0.806042,1.0
287,23,4,0.761847,0.590584,0.916623,0.51
287,28,10,0.792219,0.549812,0.908699,1.0
287,44,56,0.835536,0.783298,0.840694,0.99
287,62,58,0.711294,0.764838,0.684729,0.67
287,72,53,0.771943,0.629629,0.821041,1.0
287,70,38,0.774242,0.597306,0.90579,0.67
287,75,40,0.8225,0.759505,0.830316,1.0
287,77,34,0.701771,0.580836,0.906324,0.0
287,82,67,0.747774,0.648865,0.839403,0.59
288,1,27,0.72255,0.579269,0.852375,0.51
288,15,42,0.81819,0.687355,0.868392,1.0
288,23,4,0.748335,0.535249,0.912724,0.59
288,28,10,0.804953,0.623519,0.884948,1.0
288,44,56,0.826277,0.764555,0.833969,1.0
288,62,58,0.743471,0.763544,0.72951,0.75
288,72,53,0.747251,0.58929,0.801817,1.0
288,70,38,0.732867,0.552065,0.844808,0.75
288,75,40,0.795412,0.756222,0.783154,1.0
288,77,34,0.736012,0.550781,0.909525,0.43
288,82,67,0.788966,0.710287,0.860664,0.67
288,85,64,0.701595,0.594982,0.897002,0.0
288,87,73,0.734326,0.735479,0.867106,0.0
289,1,27,0.731661,0.573218,0.858245,0.59
289,15,42,0.813419,0.668805,0.871522,1.0
289,23,4,0.764229,0.557238,0.913083,0.67
289,27,67,0.782498,0.732046,0.956877,0.0
289,28,10,0.780652,0.558543,0.882113,1.0
289,44,56,0.821318,0.764418,0.825039,1.0
289,62,58,0.76992,0.73712,0.779869,0.83
289,72,53,0.749759,0.586827,0.807944,1.0
289,70,38,0.729335,0.531515,0.836919,0.83
289,75,40,0.759861,0.717817,0.742954,1.0
289,77,34,0.744747,0.549242,0.911839,0.51
289,85,64,0.700985,0.61749,0.803389,0.43
289,87,73,0.749454,0.770033,0.794441,0.43
290,1,27,0.763278,0.529603,0.928939,0.67
290,15,42,0.816925,0.68986,0.864499,1.0
290,23,4,0.764829,0.532675,0.915259,0.75
290,27,67,0.829598,0.752518,0.951304,0.43
290,28,10,0.79827,0.58714,0.895947,1.0
290,44,56,0.820324,0.773767,0.817283,1.0
290,62,58,0.797962,0.76383,0.799312,0.91
290,72,53,0.760109,0.603088,0.816415,1.0
290,70,38,0.72032,0.564589,0.784935,0.91
290,75,40,0.793815,0.741466,0.78964,1.0
290,77,34,0.754509,0.563865,0.905738,0.59
290,85,64,0.700066,0.581699,0.809947,0.51
290,87,73,0.772742,0.768191,0.823409,0.51
291,1,27,0.759503,0.532056,0.90597,0.75
291,15,42,0.802875,0.660405,0.857697,1.0
291,23,4,0.771144,0.535597,0.910337,0.83
291,27,67,0.840595,0.771135,0.944904,0.51
291,28,10,0.768321,0.517735,0.88566,1.0
291,44,56,0.810086,0.774053,0.798486,1.0
291,62,58,0.810063,0.768983,0.803488,0.99
291,72,53,0.763371,0.587219,0.832444,1.0
291,70,38,0.722037,0.542915,0.787304,0.99
291,75,40,0.799872,0.740619,0.801191,1.0
291,77,34,0.742053,0.524505,0.893594,0.67
291,87,73,0.80819,0.812825,0.844911,0.59
292,1,27,0.775301,0.534913,0.91833,0.83
292,15,42,0.809703,0.657625,0.87188,1.0
292,23,4,0.732087,0.564689,0.806265,0.91
292,27,67,0.839682,0.753671,0.939812,0.59
292,28,10,0.746941,0.543341,0.830493,1.0
292,40,32,0.706218,0.688492,0.845901,0.0
292,44,56,0.817091,0.816971,0.783911,1.0
292,62,58,0.802501,0.74819,0.801154,1.0
292,72,53,0.775638,0.620231,0.83374,1.0
292,70,38,0.7332,0.572458,0.786982,1.0
292,75,40,0.812377,0.777595,0.800398,1.0
292,77,34,0.763325,0.551241,0.90071,0.75
292,87,73,0.824125,0.83035,0.848187,0.67
293,1,27,0.781001,0.584949,0.882308,0.91
293,15,42,0.806613,0.664793,0.8617,1.0
293,23,4,0.731746,0.549075,0.801036,0.99
293,27,67,0.764012,0.801697,0.757123,0.67
293,28,10,0.779893,0.619934,0.841666,1.0
293,40,32,0.741955,0.65743,0.852463,0.43
293,44,56,0.808215,0.828709,0.760303,1.0
293,62,58,0.793258,0.766774,0.772522,1.0
293,72,53,0.757041,0.644444,0.784519,1.0
293,70,38,0.737865,0.585709,0.78703,1.0
293,75,40,0.79082,0.722682,0.796147,1.0
293,77,34,0.77654,0.546827,0.913001,0.83
293,87,73,0.843895,0.80117,0.888155,0.75
293,85,64,0.70608,0.654565,0.803605,0.35
294,1,27,0.780401,0.576759,0.871883,0.99
294,15,42,0.800464,0.645876,0.862559,1.0
294,23,4,0.740703,0.57559,0.798631,1.0
294,28,10,0.758303,0.549391,0.847303,1.0
294,40,32,0.750191,0.652047,0.856318,0.51
294,44,56,0.793815,0.798167,0.753557,1.0
294,62,58,0.783085,0.748005,0.76597,1.0
294,72,53,0.795052,0.663725,0.84136,1.0
294,70,38,0.762124,0.568307,0.842212,1.0
294,75,40,0.820069,0.72151,0.850074,1.0
294,77,34,0.780678,0.527002,0.918596,0.91
294,82,67,0.718842,0.724994,0.845626,0.0
294,87,73,0.817075,0.807286,0.820955,0.83
294,85,64,0.706485,0.67578,0.732659,0.67
295,1,27,0.777345,0.55807,0.8764,1.0
295,15,42,0.813191,0.706056,0.847403,1.0
295,23,4,0.733593,0.566024,0.791789,1.0
295,28,10,0.759875,0.561061,0.842734,1.0
295,40,32,0.76753,0.691948,0.847906,0.59
295,44,56,0.802163,0.773282,0.784572,1.0
295,62,58,0.78093,0.725648,0.776278,1.0
295,72,53,0.753417,0.642638,0.77908,1.0
295,70,38,0.767052,0.596242,0.833395,1.0
295,75,40,0.804365,0.726052,0.818631,1.0
295,77,34,0.772968,0.560597,0.868653,0.99
295,82,67,0.811147,0.765442,0.909531,0.43
295,87,73,0.834368,0.799869,0.84257,0.91
295,85,64,0.739478,0.684099,0.772806,0.75
296,1,27,0.775557,0.595664,0.849226,1.0
296,15,42,0.83748,0.772771,0.84911,1.0
296,23,44,0.753373,0.743348,0.896729,0.0
296,28,10,0.756313,0.563145,0.834932,1.0
296,40,32,0.769299,0.68402,0.841621,0.67
296,44,56,0.804663,0.772065,0.789892,1.0
296,62,58,0.781911,0.764079,0.753607,1.0
296,72,53,0.768491,0.67988,0.782787,1.0
296,70,38,0.780608,0.628236,0.837683,1.0
296,75,40,0.798445,0.749913,0.792682,1.0
296,77,34,0.794898,0.555085,0.910216,1.0
296,82,67,0.752746,0.738661,0.805846,0.51
296,87,73,0.853221,0.84542,0.833317,0.99
297,1,27,0.776042,0.595979,0.849907,1.0
297,15,42,0.815241,0.704702,0.851992,1.0
297,23,44,0.807326,0.771295,0.898859,0.43
297,28,10,0.80991,0.599383,0.90932,1.0
297,40,32,0.80961,0.780745,0.838817,0.75
297,44,56,0.830359,0.868724,0.775101,1.0
297,62,58,0.769305,0.738715,0.746827,1.0
297,72,53,0.802009,0.685338,0.840255,1.0
297,70,38,0.780407,0.627389,0.837857,1.0
297,75,40,0.823125,0.764225,0.828448,1.0
297,77,34,0.767589,0.567061,0.852941,1.0
297,82,67,0.768678,0.73451,0.822909,0.59
297,87,73,0.829329,0.800437,0.816683,1.0
298,1,27,0.780343,0.650647,0.822938,1.0
298,15,42,0.792922,0.72639,0.79761,1.0
298,23,44,0.805951,0.735872,0.904355,0.51
298,28,10,0.763703,0.664047,0.784158,1.0
298,40,32,0.831062,0.739086,0.889785,0.83
298,44,56,0.762859,0.793069,0.700519,1.0
298,72,53,0.838661,0.765572,0.855837,1.0
298,70,38,0.828503,0.681192,0.891065,1.0
298,75,40,0.789135,0.729977,0.788441,1.0
298,77,34,0.740141,0.576723,0.796886,1.0
298,82,67,0.757716,0.695021,0.813561,0.67
298,87,73,0.85199,0.819883,0.84551,1.0
299,1,27,0.776842,0.650941,0.816387,1.0
299,15,42,0.791722,0.707741,0.807296,1.0
299,23,44,0.818246,0.754092,0.90057,0.59
299,28,10,0.748302,0.605183,0.793615,1.0
299,40,32,0.821686,0.806975,0.81499,0.91
299,44,56,0.765423,0.842798,0.673535,1.0
299,72,53,0.81698,0.695306,0.861134,1.0
299,70,38,0.828183,0.688812,0.885635,1.0
299,75,40,0.764722,0.734328,0.741286,1.0
299,77,34,0.74223,0.599278,0.786332,1.0
299,82,64,0.727021,0.764543,0.835329,0.0
299,86,67,0.743966,0.658827,0.933412,0.0
299,87,73,0.830325,0.82145,0.805122,1.0
300,1,27,0.78417,0.648928,0.830992,1.0
300,15,42,0.781757,0.704897,0.790987,1.0
300,23,44,0.826168,0.734483,0.912907,0.67
300,28,10,0.765599,0.674685,0.780835,1.0
300,35,30,0.723523,0.782552,0.817508,0.0
300,40,32,0.871005,0.763749,0.917623,0.99
300,44,56,0.742037,0.780462,0.670683,1.0
300,72,53,0.815101,0.70282,0.852934,1.0
300,70,38,0.823225,0.674277,0.885868,1.0
300,75,40,0.782,0.729058,0.776054,1.0
300,77,34,0.769252,0.652589,0.801539,1.0
300,9,26,0.725712,0.714505,0.864791,0.0
300,82,64,0.776013,0.739603,0.862094,0.43
300,86,67,0.71389,0.620048,0.825225,0.43
300,87,73,0.820159,0.789766,0.806802,1.0
301,1,27,0.811813,0.688152,0.856291,1.0
301,15,42,0.788565,0.73604,0.783548,1.0
301,23,44,0.847933,0.764955,0.918543,0.75
301,28,10,0.832093,0.654521,0.914566,1.0
301,35,30,0.731528,0.769782,0.762007,0.43
301,40,32,0.830508,0.730808,0.863136,1.0
301,44,56,0.73971,0.782942,0.664873,1.0
301,72,53,0.81168,0.717413,0.837428,1.0
301,70,38,0.794616,0.689215,0.824346,1.0
301,75,58,0.726906,0.73428,0.854378,0.0
301,77,34,0.766336,0.634173,0.807954,1.0
301,9,26,0.772369,0.671435,0.898849,0.43
301,82,67,0.771482,0.730672,0.874084,0.35
301,86,40,0.712455,0.702227,0.848501,0.0
301,87,73,0.866838,0.886369,0.830197,1.0
302,1,27,0.811398,0.686198,0.85678,1.0
302,15,42,0.715191,0.708163,0.66788,1.0
302,23,44,0.85461,0.756741,0.921364,0.83
302,28,10,0.736886,0.639899,0.750766,1.0
302,35,30,0.776758,0.798881,0.811181,0.51
302,40,32,0.801424,0.742108,0.803065,1.0
302,44,56,0.721113,0.813811,0.611416,1.0
302,72,53,0.775259,0.697776,0.783705,1.0
302,70,38,0.8288,0.693964,0.883479,1.0
302,75,58,0.70595,0.741935,0.733224,0.43
302,77,34,0.778545,0.666892,0.809333,1.0
302,9,26,0.710477,0.656154,0.781496,0.51
302,82,64,0.717913,0.724832,0.780404,0.35
302,86,40,0.710441,0.706271,0.764084,0.43
302,87,73,0.82239,0.803727,0.801974,1.0
302,85,75,0.708342,0.662436,0.866344,0.0
303,1,27,0.824096,0.723957,0.855837,1.0
303,15,42,0.745357,0.744792,0.699418,1.0
303,23,44,0.860699,0.75202,0.920894,0.91
303,27,60,0.723256,0.702853,0.867741,0.0
303,28,10,0.774035,0.743204,0.75257,1.0
303,35,30,0.72314,0.796495,0.700667,0.59
303,40,32,0.823447,0.713277,0.861454,1.0
303,44,56,0.710778,0.776873,0.616132,1.0
303,62,4,0.704682,0.739031,0.810947,0.0
303,72,53,0.783485,0.708995,0.791521,1.0
303,70,38,0.82731,0.705676,0.873315,1.0
303,75,58,0.741148,0.734921,0.787137,0.51
303,77,34,0.787673,0.698825,0.805608,1.0
303,9,26,0.719139,0.66573,0.776606,0.59
303,82,64,0.768191,0.724212,0.828576,0.59
303,86,40,0.801196,0.728102,0.900654,0.51
303,87,73,0.838105,0.826316,0.816172,1.0
303,85,75,0.73096,0.603712,0.866656,0.43
304,1,27,0.836327,0.726861,0.876228,1.0
304,15,42,0.722462,0.68293,0.697158,1.0
304,23,44,0.846393,0.772067,0.867581,0.99
304,27,60,0.770288,0.721758,0.863041,0.43
304,28,6,0.76993,0.71644,0.943956,0.0
304,35,30,0.739433,0.813264,0.705073,0.67
304,40,32,0.888368,0.808166,0.919109,1.0
304,44,56,0.719745,0.840552,0.591912,1.0
304,62,4,0.741444,0.71189,0.816877,0.43
304,72,53,0.784299,0.69174,0.803982,1.0
304,70,38,0.830431,0.715826,0.872532,1.0
304,75,58,0.741665,0.714427,0.786573,0.59
304,77,34,0.783431,0.700073,0.797101,1.0
304,9,26,0.785277,0.711921,0.852918,0.67
304,82,64,0.781655,0.754914,0.818973,0.67
304,86,40,0.773699,0.749603,0.822432,0.59
304,87,73,0.83071,0.802625,0.817802,1.0
304,85,75,0.7503,0.624284,0.874184,0.51
305,1,27,0.833463,0.738216,0.863795,1.0
305,15,42,0.714089,0.71293,0.662842,1.0
305,23,44,0.817556,0.752309,0.825905,1.0
305,27,60,0.772631,0.713431,0.858054,0.51
305,28,10,0.762547,0.731722,0.857172,0.35
305,35,30,0.712311,0.77875,0.663178,0.75
305,40,32,0.805573,0.767165,0.794663,1.0
305,62,4,0.746056,0.71643,0.807829,0.51
305,72,53,0.79055,0.708901,0.804426,1.0
305,70,38,0.852781,0.719257,0.910984,1.0
305,75,58,0.762255,0.736195,0.795612,0.67
305,77,34,0.765758,0.671109,0.7834,1.0
305,9,26,0.800854,0.739609,0.849075,0.75
305,82,64,0.729927,0.739183,0.720388,0.75
305,86,40,0.768599,0.710164,0.823712,0.67
305,87,73,0.829715,0.812762,0.809543,1.0
305,85,75,0.738665,0.688246,0.79778,0.59
306,1,27,0.785248,0.706083,0.79658,1.0
306,15,42,0.727021,0.728579,0.676397,1.0
306,23,44,0.814226,0.739914,0.827738,1.0
306,27,60,0.780763,0.713363,0.858338,0.59
306,28,10,0.822089,0.720938,0.85411,1.0
306,35,30,0.720777,0.764785,0.672913,0.83
306,40,32,0.771046,0.759703,0.736636,1.0
306,62,4,0.731147,0.722241,0.762477,0.59
306,72,53,0.794565,0.724786,0.801617,1.0
306,70,38,0.854435,0.696687,0.928354,1.0
306,75,34,0.745642,0.673485,0.927131,0.0
306,77,20,0.731165,0.719048,0.871814,0.0
306,9,26,0.759206,0.703335,0.781889,0.83
306,82,64,0.740764,0.749476,0.718994,0.83
306,86,40,0.796009,0.751815,0.832498,0.75
306,87,73,0.81421,0.847505,0.759242,1.0
306,85,75,0.721762,0.616216,0.79834,0.67
307,1,27,0.788774,0.724096,0.791529,1.0
307,15,42,0.758193,0.733058,0.730223,1.0
307,23,44,0.798795,0.710781,0.81822,1.0
307,27,60,0.709541,0.698012,0.724067,0.67
307,28,10,0.771995,0.671021,0.794795,1.0
307,35,30,0.745654,0.80021,0.681055,0.91
307,40,32,0.784046,0.724429,0.78272,1.0
307,44,40,0.713251,0.877784,0.73823,0.0
307,62,4,0.713637,0.74394,0.702286,0.67
307,72,53,0.750501,0.680943,0.749402,1.0
307,70,38,0.789779,0.717857,0.797326,1.0
307,75,34,0.762385,0.714763,0.853124,0.43
307,77,20,0.723692,0.66922,0.811754,0.43
307,9,26,0.739715,0.635894,0.774822,0.91
307,82,64,0.740419,0.726718,0.718305,0.91
307,87,73,0.78214,0.833548,0.709814,1.0
307,85,75,0.743406,0.658612,0.796167,0.75
307,25,13,0.705458,0.648958,0.869677,0.0
308,1,27,0.782566,0.726909,0.77845,1.0
308,15,42,0.748797,0.769685,0.689832,1.0
308,23,44,0.838227,0.738017,0.872583,1.0
308,27,60,0.739935,0.678908,0.776941,0.75
308,28,10,0.801281,0.681597,0.841312,1.0
308,35,30,0.792254,0.802704,0.749651,0.99
308,40,32,0.813562,0.712948,0.843691,1.0
308,44,40,0.710689,0.803221,0.70284,0.43
308,62,4,0.785922,0.776952,0.798162,0.75
308,72,53,0.754226,0.71071,0.737233,1.0
308,70,38,0.788072,0.729068,0.787088,1.0
308,75,56,0.764876,0.760404,0.90679,0.0
308,77,20,0.746356,0.691009,0.82455,0.51
308,9,26,0.798579,0.695142,0.829599,0.99
308,82,64,0.786615,0.736782,0.781347,0.99
308,87,73,0.831444,0.824588,0.805161,1.0
308,85,75,0.782436,0.6299,0.870857,0.83
308,25,13,0.702829,0.628272,0.79988,0.43
309,1,27,0.762749,0.684886,0.769162,1.0
309,15,42,0.719182,0.688827,0.687441,1.0
309,23,44,0.838354,0.759307,0.859266,1.0
309,27,60,0.743328,0.670412,0.77397,0.83
309,28,10,0.726519,0.705878,0.689929,1.0
309,35,30,0.75756,0.809851,0.680205,1.0
309,40,32,0.804723,0.80452,0.769347,1.0
309,44,40,0.755178,0.818125,0.759698,0.51
309,62,4,0.779917,0.745533,0.792692,0.83
309,72,53,0.729985,0.643749,0.735769,1.0
309,70,38,0.774816,0.713533,0.772871,1.0
309,75,58,0.706041,0.696299,0.81334,0.15
309,77,20,0.745414,0.650818,0.833869,0.59
309,9,26,0.826267,0.659911,0.900542,1.0
309,82,64,0.791315,0.737801,0.787427,1.0
309,87,73,0.862754,0.795323,0.880711,1.0
309,85,75,0.793696,0.643022,0.868434,0.91
310,1,27,0.769994,0.707301,0.768071,1.0
310,15,42,0.737144,0.699133,0.713541,1.0
310,23,44,0.838284,0.776785,0.848016,1.0
310,27,60,0.759532,0.677736,0.784227,0.91
310,28,10,0.758247,0.721155,0.737896,1.0
310,35,30,0.75338,0.776474,0.693843,1.0
310,40,32,0.768202,0.706482,0.765334,1.0
310,44,40,0.785952,0.792158,0.81763,0.59
310,62,4,0.79635,0.77601,0.78863,0.91
310,72,53,0.739111,0.678823,0.730043,1.0
310,70,38,0.794374,0.755874,0.781487,1.0
310,75,58,0.774899,0.722433,0.798268,0.83
310,77,20,0.73544,0.661785,0.79421,0.67
310,9,26,0.788996,0.673131,0.824365,1.0
310,82,64,0.748694,0.752966,0.700284,1.0
310,87,73,0.853959,0.776135,0.87693,1.0
310,85,75,0.784426,0.700296,0.800586,0.99
310,25,56,0.72334,0.645997,0.904075,0.0
311,1,27,0.788476,0.664519,0.828899,1.0
311,15,48,0.715599,0.698851,0.856365,0.0
311,23,44,0.804366,0.730121,0.816043,1.0
311,27,60,0.757261,0.660338,0.776623,0.99
311,28,6,0.717642,0.676062,0.874581,0.0
311,35,30,0.738144,0.75369,0.680641,1.0
311,40,32,0.780508,0.729121,0.773302,1.0
311,44,40,0.83242,0.832754,0.861739,0.67
311,62,4,0.752885,0.702732,0.74169,0.99
311,72,53,0.755764,0.647201,0.780444,1.0
311,70,38,0.791754,0.732828,0.79139,1.0
311,75,58,0.761977,0.727354,0.757098,0.91
311,77,20,0.747995,0.674047,0.794689,0.75
311,9,26,0.740884,0.610904,0.776487,1.0
311,82,64,0.809194,0.79724,0.782109,1.0
311,87,73,0.798554,0.806857,0.756643,1.0
311,85,75,0.753874,0.611085,0.79999,1.0
312,1,27,0.742076,0.641,0.759502,1.0
312,15,48,0.780195,0.715279,0.885177,0.43
312,23,44,0.783959,0.669409,0.817574,1.0
312,27,60,0.792292,0.674774,0.829311,1.0
312,28,6,0.739775,0.632491,0.864369,0.43
312,35,30,0.724592,0.789906,0.632955,1.0
312,40,32,0.777961,0.705602,0.783636,1.0
312,44,40,0.79143,0.806156,0.789592,0.75
312,62,4,0.764581,0.734702,0.740792,1.0
312,72,53,0.745899,0.627701,0.774915,1.0
312,70,38,0.778022,0.751375,0.754619,1.0
312,75,58,0.76148,0.666458,0.780401,0.99
312,77,20,0.756463,0.673219,0.796066,0.83
312,9,26,0.736484,0.630715,0.755878,1.0
312,82,64,0.742864,0.737016,0.699833,1.0
312,87,73,0.810009,0.825124,0.765847,1.0
312,85,34,0.740698,0.766868,0.858717,0.0
313,1,27,0.752293,0.684657,0.750296,1.0
313,15,48,0.748203,0.711811,0.814671,0.51
313,23,44,0.794981,0.696263,0.820525,1.0
313,27,60,0.825052,0.657977,0.899564,1.0
313,35,30,0.756458,0.792812,0.689043,1.0
313,40,32,0.81646,0.723799,0.842055,1.0
313,44,40,0.71379,0.780177,0.650414,0.83
313,62,4,0.776876,0.759825,0.747159,1.0
313,72,53,0.748389,0.639065,0.772212,1.0
313,70,38,0.854709,0.708667,0.921229,1.0
313,75,58,0.84959,0.696862,0.919434,1.0
313,77,20,0.717285,0.644595,0.728503,0.91
313,9,26,0.727705,0.635819,0.73667,1.0
313,82,64,0.742354,0.766372,0.680225,1.0
313,87,73,0.797696,0.814704,0.750091,1.0
313,85,34,0.720254,0.684749,0.795623,0.43
313,25,56,0.741564,0.649895,0.871091,0.35
314,1,27,0.784266,0.640532,0.836508,1.0
314,15,48,0.760054,0.730691,0.809658,0.59
314,23,44,0.829661,0.73399,0.859573,1.0
314,27,60,0.839795,0.659769,0.92523,1.0
314,28,10,0.734304,0.629866,0.907001,0.15
314,35,30,0.770454,0.790999,0.715644,1.0
314,40,32,0.844591,0.678118,0.922273,1.0
314,44,40,0.72292,0.755145,0.668398,0.91
314,62,4,0.756761,0.708756,0.743085,1.0
314,72,53,0.775452,0.605831,0.842565,1.0
314,70,38,0.809565,0.704736,0.841649,1.0
314,75,58,0.795916,0.647704,0.853126,1.0
314,77,20,0.738497,0.656298,0.745078,0.99
314,9,26,0.811731,0.620853,0.898968,1.0
314,82,64,0.725933,0.749409,0.661164,1.0
314,87,73,0.75274,0.849011,0.64652,1.0
314,25,56,0.708144,0.542476,0.849595,0.51
315,1,27,0.726206,0.686863,0.701461,1.0
315,27,60,0.768258,0.668145,0.789831,1.0
315,35,30,0.735798,0.793577,0.650993,1.0
315,40,32,0.703968,0.678609,0.666282,1.0
315,44,40,0.730619,0.736898,0.679463,0.99
