frame_id,track_id_a,track_id_b,score_total,score_geom,score_reid,score_fused_pair,score_temp,score_center,num_valid_a,num_valid_b,best_total_score
462,23,34,0.691539,0.605512,0.972333,0.605512,0.086027,0.0,9,13,2.819782
463,116,94,0.769995,0.769995,0.886574,0.769995,0.0,0.0,9,13,4.264566
463,122,98,0.783856,0.664011,0.872434,0.664011,0.119844,0.0,9,13,4.264566
463,86,87,0.524638,0.574942,0.888644,0.574942,-0.050303,0.0,9,13,4.264566
463,110,75,0.837878,0.790312,0.966541,0.790312,0.047566,0.0,9,13,4.264566
463,114,92,0.660331,0.612435,0.954676,0.612435,0.047897,0.0,9,13,4.264566
463,23,34,0.687869,0.597326,0.968618,0.597326,0.090542,0.0,9,13,4.264566
464,116,94,0.771912,0.771912,0.905414,0.771912,0.0,0.0,9,13,4.14907
464,122,98,0.768813,0.658242,0.887257,0.658242,0.110572,0.0,9,13,4.14907
464,86,87,0.532466,0.587045,0.878825,0.587045,-0.054579,0.0,9,13,4.14907
464,110,75,0.833774,0.787908,0.966095,0.787908,0.045866,0.0,9,13,4.14907
464,114,92,0.623704,0.579996,0.958573,0.579996,0.043708,0.0,9,13,4.14907
464,23,34,0.618401,0.561803,0.966214,0.561803,0.056598,0.0,9,13,4.14907
465,116,94,0.755678,0.755678,0.905513,0.755678,0.0,0.0,10,13,4.278638
465,122,98,0.771561,0.660597,0.902383,0.660597,0.110964,0.0,10,13,4.278638
465,110,21,0.672789,0.584206,0.842941,0.584206,0.088583,0.0,10,13,4.278638
465,125,95,0.682127,0.554129,0.967014,0.554129,0.127998,0.0,10,13,4.278638
465,114,87,0.72425,0.591678,0.923156,0.591678,0.132573,0.0,10,13,4.278638
465,121,70,0.672232,0.564791,0.876099,0.564791,0.107441,0.0,10,13,4.278638
466,116,94,0.748908,0.748908,0.919325,0.748908,0.0,0.0,11,12,4.567096
466,122,98,0.797847,0.660666,0.910366,0.660666,0.137181,0.0,11,12,4.567096
466,110,21,0.730931,0.606735,0.842466,0.606735,0.124196,0.0,11,12,4.567096
466,125,95,0.787271,0.636887,0.967883,0.636887,0.150383,0.0,11,12,4.567096
466,114,87,0.785557,0.626703,0.932572,0.626703,0.158855,0.0,11,12,4.567096
466,121,70,0.716583,0.596499,0.855656,0.596499,0.120084,0.0,11,12,4.567096
467,110,21,0.598883,0.598883,0.859997,0.598883,0.0,0.0,11,12,2.872715
467,125,95,0.780004,0.627869,0.973012,0.627869,0.152135,0.0,11,12,2.872715
467,114,87,0.800289,0.63475,0.959513,0.63475,0.165539,0.0,11,12,2.872715
467,121,70,0.693538,0.577954,0.859604,0.577954,0.115585,0.0,11,12,2.872715
468,86,94,0.552549,0.552549,0.906324,0.552549,0.0,0.0,11,12,3.454416
468,110,21,0.644385,0.593356,0.868382,0.593356,0.051029,0.0,11,12,3.454416
468,125,95,0.773725,0.619362,0.971377,0.619362,0.154364,0.0,11,12,3.454416
468,114,87,0.790631,0.630278,0.950459,0.630278,0.160354,0.0,11,12,3.454416
468,121,70,0.693125,0.574496,0.886547,0.574496,0.118629,0.0,11,12,3.454416
469,125,95,0.618598,0.618598,0.970024,0.618598,0.0,0.0,11,12,2.102046
469,114,87,0.791763,0.62838,0.939082,0.62838,0.163383,0.0,11,12,2.102046
469,121,70,0.691685,0.576112,0.878418,0.576112,0.115573,0.0,11,12,2.102046
470,125,95,0.61021,0.61021,0.970595,0.61021,0.0,0.0,11,12,2.083634
470,114,87,0.788042,0.627089,0.925904,0.627089,0.160953,0.0,11,12,2.083634
470,121,70,0.685382,0.563607,0.868215,0.563607,0.121775,0.0,11,12,2.083634
471,110,87,0.624438,0.624438,0.931438,0.624438,0.0,0.0,10,12,3.458202
471,125,72,0.744083,0.746387,0.881479,0.746387,-0.002304,0.0,10,12,3.458202
471,114,92,0.640301,0.644818,0.97187,0.644818,-0.004517,0.0,10,12,3.458202
471,112,86,0.747753,0.569555,0.979046,0.569555,0.178198,0.0,10,12,3.458202
471,121,70,0.701627,0.598617,0.873515,0.598617,0.10301,0.0,10,12,3.458202
472,110,87,0.644699,0.644699,0.917265,0.644699,0.0,0.0,10,12,3.50701
472,125,72,0.740675,0.737394,0.883325,0.737394,0.00328,0.0,10,12,3.50701
472,114,92,0.645233,0.650949,0.976789,0.650949,-0.005717,0.0,10,12,3.50701
472,112,86,0.764774,0.593352,0.979187,0.593352,0.171422,0.0,10,12,3.50701
472,121,70,0.71163,0.604127,0.890485,0.604127,0.107502,0.0,10,12,3.50701
473,110,94,0.599989,0.599989,0.88653,0.599989,0.0,0.0,9,12,3.40223
473,125,95,0.665559,0.590677,0.965809,0.590677,0.074881,0.0,9,12,3.40223
473,114,92,0.70775,0.625622,0.980974,0.625622,0.082128,0.0,9,12,3.40223
473,112,86,0.736795,0.583033,0.978996,0.583033,0.153761,0.0,9,12,3.40223
473,121,70,0.692137,0.607215,0.905059,0.607215,0.084923,0.0,9,12,3.40223
474,110,94,0.599459,0.599459,0.87162,0.599459,0.0,0.0,9,12,3.460079
474,125,95,0.670937,0.600015,0.95813,0.600015,0.070922,0.0,9,12,3.460079
474,114,92,0.730287,0.645777,0.974585,0.645777,0.08451,0.0,9,12,3.460079
474,112,86,0.766421,0.615932,0.978482,0.615932,0.150489,0.0,9,12,3.460079
474,121,70,0.692975,0.621972,0.895104,0.621972,0.071003,0.0,9,12,3.460079
475,110,94,0.584803,0.584803,0.853729,0.584803,0.0,0.0,8,12,2.829916
475,125,95,0.635769,0.559122,0.965087,0.559122,0.076646,0.0,8,12,2.829916
475,114,92,0.852242,0.760512,0.970794,0.760512,0.09173,0.0,8,12,2.829916
475,121,70,0.757103,0.640614,0.88469,0.640614,0.116489,0.0,8,12,2.829916
476,110,87,0.714122,0.714122,0.89563,0.714122,0.0,0.0,8,12,2.94359
476,125,72,0.707543,0.740363,0.899616,0.740363,-0.03282,0.0,8,12,2.94359
476,114,92,0.728612,0.749937,0.964101,0.749937,-0.021325,0.0,8,12,2.94359
476,121,86,0.793314,0.692713,0.793685,0.692713,0.100601,0.0,8,12,2.94359
477,114,92,0.597243,0.597243,0.967675,0.597243,0.0,0.0,7,12,3.133147
477,112,86,0.786944,0.645872,0.980355,0.645872,0.141072,0.0,7,12,3.133147
477,121,70,0.840553,0.723785,0.883243,0.723785,0.116769,0.0,7,12,3.133147
477,113,48,0.908407,0.787728,0.985803,0.787728,0.120678,0.0,7,12,3.133147
478,114,92,0.61089,0.61089,0.973412,0.61089,0.0,0.0,7,12,3.146296
478,112,86,0.769765,0.643364,0.97415,0.643364,0.126401,0.0,7,12,3.146296
478,121,70,0.859545,0.731881,0.899115,0.731881,0.127664,0.0,7,12,3.146296
478,113,48,0.906097,0.789359,0.983885,0.789359,0.116738,0.0,7,12,3.146296
479,125,81,0.562447,0.562447,0.731539,0.562447,0.0,0.0,8,12,3.604586
479,114,87,0.597052,0.60202,0.943869,0.60202,-0.004968,0.0,8,12,3.604586
479,112,86,0.781767,0.608511,0.975462,0.608511,0.173257,0.0,8,12,3.604586
479,121,70,0.822747,0.679602,0.917712,0.679602,0.143145,0.0,8,12,3.604586
479,113,48,0.840573,0.724474,0.980666,0.724474,0.116099,0.0,8,12,3.604586
480,125,81,0.575356,0.575356,0.723024,0.575356,0.0,0.0,8,12,3.597198
480,114,87,0.591872,0.600536,0.952066,0.600536,-0.008665,0.0,8,12,3.597198
480,112,86,0.784077,0.604987,0.975859,0.604987,0.17909,0.0,8,12,3.597198
480,121,70,0.806107,0.669182,0.927657,0.669182,0.136926,0.0,8,12,3.597198
480,113,48,0.839786,0.720237,0.976948,0.720237,0.119549,0.0,8,12,3.597198
481,125,13,0.574495,0.574495,0.771704,0.574495,0.0,0.0,8,11,3.564177
481,114,81,0.551507,0.570168,0.906379,0.570168,-0.018661,0.0,8,11,3.564177
481,112,86,0.728851,0.627214,0.975201,0.627214,0.101638,0.0,8,11,3.564177
481,121,70,0.828053,0.683781,0.94094,0.683781,0.144272,0.0,8,11,3.564177
481,113,48,0.881271,0.737518,0.974887,0.737518,0.143753,0.0,8,11,3.564177
482,125,21,0.557475,0.557475,0.75015,0.557475,0.0,0.0,8,12,3.688743
482,114,81,0.604673,0.550148,0.911341,0.550148,0.054525,0.0,8,12,3.688743
482,112,86,0.786621,0.669554,0.972257,0.669554,0.117068,0.0,8,12,3.688743
482,121,70,0.826289,0.705065,0.948544,0.705065,0.121223,0.0,8,12,3.688743
482,113,48,0.913686,0.768394,0.977611,0.768394,0.145291,0.0,8,12,3.688743
483,125,81,0.567855,0.567855,0.725021,0.567855,0.0,0.0,8,12,2.046542
483,112,86,0.666759,0.674204,0.974854,0.674204,-0.007446,0.0,8,12,2.046542
483,121,70,0.811928,0.698646,0.953288,0.698646,0.113282,0.0,8,12,2.046542
484,125,81,0.567651,0.567651,0.722053,0.567651,0.0,0.0,9,12,2.165703
484,112,86,0.738595,0.687617,0.975794,0.687617,0.050978,0.0,9,12,2.165703
484,121,70,0.859457,0.719977,0.955079,0.719977,0.13948,0.0,9,12,2.165703
485,125,60,0.556356,0.556356,0.948899,0.556356,0.0,0.0,9,12,2.819256
485,114,81,0.626024,0.554378,0.935157,0.554378,0.071646,0.0,9,12,2.819256
485,112,86,0.771585,0.684395,0.975185,0.684395,0.08719,0.0,9,12,2.819256
485,121,70,0.86529,0.721595,0.956487,0.721595,0.143695,0.0,9,12,2.819256
486,125,87,0.697951,0.697951,0.756771,0.697951,0.0,0.0,9,12,2.961416
486,114,72,0.658771,0.563945,0.871896,0.563945,0.094826,0.0,9,12,2.961416
486,112,86,0.738812,0.693263,0.978102,0.693263,0.045548,0.0,9,12,2.961416
486,121,70,0.865882,0.717563,0.959787,0.717563,0.148319,0.0,9,12,2.961416
487,116,13,0.763267,0.763267,0.872143,0.763267,0.0,0.0,9,12,4.293174
487,122,98,0.653472,0.577959,0.982124,0.577959,0.075514,0.0,9,12,4.293174
487,125,87,0.632696,0.708866,0.778847,0.708866,-0.07617,0.0,9,12,4.293174
487,114,72,0.650655,0.559437,0.889256,0.559437,0.091218,0.0,9,12,4.293174
487,112,86,0.722379,0.667222,0.97903,0.667222,0.055157,0.0,9,12,4.293174
487,121,70,0.870704,0.722547,0.961175,0.722547,0.148157,0.0,9,12,4.293174
488,116,13,0.772497,0.772497,0.8837,0.772497,0.0,0.0,9,12,3.464841
488,122,98,0.669878,0.586089,0.982882,0.586089,0.083788,0.0,9,12,3.464841
488,125,87,0.625682,0.700025,0.812658,0.700025,-0.074343,0.0,9,12,3.464841
488,114,72,0.665408,0.564498,0.90462,0.564498,0.10091,0.0,9,12,3.464841
488,112,86,0.731376,0.67518,0.977628,0.67518,0.056196,0.0,9,12,3.464841
489,116,13,0.779345,0.779345,0.8837,0.779345,0.0,0.0,9,12,3.502972
489,122,98,0.683267,0.593506,0.984005,0.593506,0.089761,0.0,9,12,3.502972
489,125,87,0.631822,0.702128,0.818609,0.702128,-0.070307,0.0,9,12,3.502972
489,114,72,0.66721,0.567239,0.919089,0.567239,0.099971,0.0,9,12,3.502972
489,112,86,0.741329,0.68678,0.975366,0.68678,0.054548,0.0,9,12,3.502972
490,116,13,0.757142,0.757142,0.8837,0.757142,0.0,0.0,9,12,3.461594
490,122,98,0.662882,0.583465,0.985483,0.583465,0.079417,0.0,9,12,3.461594
490,125,87,0.631377,0.702419,0.820778,0.702419,-0.071041,0.0,9,12,3.461594
490,114,72,0.662853,0.573812,0.938104,0.573812,0.089041,0.0,9,12,3.461594
490,112,86,0.747338,0.69359,0.977478,0.69359,0.053749,0.0,9,12,3.461594
491,116,13,0.726617,0.726617,0.8837,0.726617,0.0,0.0,9,11,1.970335
491,125,21,0.580782,0.57093,0.786372,0.57093,0.009852,0.0,9,11,1.970335
491,112,86,0.662936,0.692714,0.978152,0.692714,-0.029778,0.0,9,11,1.970335
492,116,13,0.772141,0.772141,0.884657,0.772141,0.0,0.0,9,11,2.329093
492,122,60,0.484303,0.552383,0.867756,0.552383,-0.068081,0.0,9,11,2.329093
492,138,102,0.50413,0.618412,0.813879,0.618412,-0.114282,0.0,9,11,2.329093
492,112,86,0.568519,0.579062,0.977556,0.579062,-0.010542,0.0,9,11,2.329093
493,116,13,0.772865,0.772865,0.893971,0.772865,0.0,0.0,9,11,2.333358
493,122,60,0.504155,0.566887,0.857752,0.566887,-0.062733,0.0,9,11,2.333358
493,138,102,0.465638,0.592249,0.813572,0.592249,-0.126611,0.0,9,11,2.333358
493,112,86,0.5907,0.580736,0.975659,0.580736,0.009965,0.0,9,11,2.333358
494,116,13,0.764044,0.764044,0.893558,0.764044,0.0,0.0,9,11,2.34064
494,122,60,0.539564,0.586637,0.85348,0.586637,-0.047073,0.0,9,11,2.34064
494,138,102,0.417482,0.550995,0.810485,0.550995,-0.133512,0.0,9,11,2.34064
494,112,86,0.61955,0.584597,0.97263,0.584597,0.034953,0.0,9,11,2.34064
495,116,13,0.640432,0.640432,0.894771,0.640432,0.0,0.0,8,11,1.667216
495,145,102,0.508589,0.578853,0.921248,0.578853,-0.070264,0.0,8,11,1.667216
495,112,86,0.518196,0.565554,0.964267,0.565554,-0.047358,0.0,8,11,1.667216
496,116,13,0.816672,0.816672,0.897199,0.816672,0.0,0.0,9,11,1.784882
496,122,60,0.479558,0.564168,0.857705,0.564168,-0.08461,0.0,9,11,1.784882
496,112,86,0.488653,0.58419,0.968445,0.58419,-0.095537,0.0,9,11,1.784882
497,116,13,0.829114,0.829114,0.899779,0.829114,0.0,0.0,9,11,1.456721
497,145,102,0.627607,0.634536,0.931389,0.634536,-0.006929,0.0,9,11,1.456721
498,116,13,0.8245,0.8245,0.899717,0.8245,0.0,0.0,9,11,1.48004
498,145,102,0.65554,0.655368,0.919824,0.655368,0.000172,0.0,9,11,1.48004
499,116,13,0.832494,0.832494,0.899263,0.832494,0.0,0.0,9,11,2.222278
499,145,102,0.724182,0.719556,0.914893,0.719556,0.004626,0.0,9,11,2.222278
499,121,87,0.665602,0.652063,0.745764,0.652063,0.01354,0.0,9,11,2.222278
500,116,13,0.797995,0.797995,0.89714,0.797995,0.0,0.0,9,11,2.157203
500,138,98,0.548024,0.590406,0.857544,0.590406,-0.042381,0.0,9,11,2.157203
500,145,102,0.811184,0.701977,0.925465,0.701977,0.109207,0.0,9,11,2.157203
501,116,13,0.781855,0.781855,0.89701,0.781855,0.0,0.0,9,11,2.555561
501,138,98,0.524121,0.561824,0.874527,0.561824,-0.037703,0.0,9,11,2.555561
501,145,102,0.731732,0.610114,0.910575,0.610114,0.121618,0.0,9,11,2.555561
501,121,86,0.517853,0.551498,0.711052,0.551498,-0.033645,0.0,9,11,2.555561
502,116,13,0.778435,0.778435,0.897209,0.778435,0.0,0.0,9,11,2.552839
502,138,98,0.527292,0.5619,0.883802,0.5619,-0.034608,0.0,9,11,2.552839
502,145,102,0.728601,0.603849,0.915723,0.603849,0.124752,0.0,9,11,2.552839
502,121,86,0.51851,0.553483,0.699898,0.553483,-0.034973,0.0,9,11,2.552839
503,116,13,0.596867,0.596867,0.893731,0.596867,0.0,0.0,9,11,2.597513
503,138,98,0.638349,0.599247,0.891976,0.599247,0.039101,0.0,9,11,2.597513
503,145,102,0.745502,0.625987,0.915943,0.625987,0.119516,0.0,9,11,2.597513
503,121,86,0.616794,0.571979,0.689965,0.571979,0.044815,0.0,9,11,2.597513
504,116,13,0.6027,0.6027,0.891038,0.6027,0.0,0.0,9,11,3.140157
504,125,21,0.662607,0.623078,0.870614,0.623078,0.03953,0.0,9,11,3.140157
504,138,98,0.581588,0.556474,0.898461,0.556474,0.025114,0.0,9,11,3.140157
504,145,107,0.618444,0.614524,0.770862,0.614524,0.00392,0.0,9,11,3.140157
504,121,86,0.674817,0.573536,0.680824,0.573536,0.101281,0.0,9,11,3.140157
505,116,13,0.615971,0.615971,0.901966,0.615971,0.0,0.0,9,11,3.195108
505,125,94,0.68294,0.630675,0.879553,0.630675,0.052265,0.0,9,11,3.195108
505,138,98,0.605801,0.560529,0.90413,0.560529,0.045272,0.0,9,11,3.195108
505,145,107,0.631173,0.649472,0.789623,0.649472,-0.018299,0.0,9,11,3.195108
505,121,86,0.659222,0.575556,0.674246,0.575556,0.083666,0.0,9,11,3.195108
506,116,13,0.590038,0.590038,0.894615,0.590038,0.0,0.0,9,11,2.60713
506,138,98,0.656168,0.605238,0.915196,0.605238,0.05093,0.0,9,11,2.60713
506,145,102,0.740202,0.635941,0.915928,0.635941,0.104261,0.0,9,11,2.60713
506,121,86,0.620722,0.575736,0.671548,0.575736,0.044986,0.0,9,11,2.60713
507,116,13,0.598461,0.598461,0.90205,0.598461,0.0,0.0,9,11,2.622405
507,138,98,0.647989,0.594864,0.92361,0.594864,0.053125,0.0,9,11,2.622405
507,145,102,0.753588,0.641658,0.922816,0.641658,0.111931,0.0,9,11,2.622405
507,121,86,0.622366,0.565936,0.671148,0.565936,0.05643,0.0,9,11,2.622405
508,116,13,0.586109,0.586109,0.907528,0.586109,0.0,0.0,9,11,2.596023
508,138,98,0.650946,0.594639,0.925695,0.594639,0.056307,0.0,9,11,2.596023
508,145,102,0.740497,0.635047,0.914785,0.635047,0.10545,0.0,9,11,2.596023
508,121,86,0.618471,0.560784,0.676114,0.560784,0.057687,0.0,9,11,2.596023
509,116,13,0.570959,0.570959,0.910051,0.570959,0.0,0.0,9,11,2.574338
509,138,98,0.671739,0.606669,0.929366,0.606669,0.06507,0.0,9,11,2.574338
509,145,102,0.738407,0.637045,0.923221,0.637045,0.101362,0.0,9,11,2.574338
509,121,70,0.593233,0.640423,0.988246,0.640423,-0.047189,0.0,9,11,2.574338
510,116,13,0.57385,0.57385,0.912812,0.57385,0.0,0.0,9,11,2.964129
510,138,98,0.757818,0.691454,0.93372,0.691454,0.066363,0.0,9,11,2.964129
510,145,102,0.787654,0.648082,0.930733,0.648082,0.139572,0.0,9,11,2.964129
510,121,70,0.844808,0.791488,0.986031,0.791488,0.053321,0.0,9,11,2.964129
511,116,13,0.57982,0.57982,0.906513,0.57982,0.0,0.0,9,11,2.98556
511,138,98,0.75527,0.687237,0.93536,0.687237,0.068033,0.0,9,11,2.98556
511,145,102,0.795954,0.658159,0.937961,0.658159,0.137794,0.0,9,11,2.98556
511,121,70,0.854517,0.795334,0.98552,0.795334,0.059183,0.0,9,11,2.98556
512,116,13,0.59365,0.59365,0.901413,0.59365,0.0,0.0,9,11,3.003262
512,138,98,0.767069,0.697018,0.940897,0.697018,0.070051,0.0,9,11,3.003262
512,145,102,0.79528,0.659381,0.943954,0.659381,0.135898,0.0,9,11,3.003262
512,121,70,0.847263,0.79525,0.984523,0.79525,0.052013,0.0,9,11,3.003262
513,116,13,0.611228,0.611228,0.889166,0.611228,0.0,0.0,9,11,4.010446
513,138,98,0.76732,0.691846,0.946129,0.691846,0.075474,0.0,9,11,4.010446
513,145,102,0.786259,0.651114,0.947701,0.651114,0.135145,0.0,9,11,4.010446
513,121,70,0.854837,0.795716,0.987596,0.795716,0.059121,0.0,9,11,4.010446
513,113,48,0.990801,0.832395,0.97476,0.832395,0.158406,0.0,9,11,4.010446
514,116,13,0.616476,0.616476,0.883712,0.616476,0.0,0.0,9,11,3.990942
514,138,98,0.769623,0.693404,0.943388,0.693404,0.076219,0.0,9,11,3.990942
514,145,102,0.776773,0.644241,0.945994,0.644241,0.132532,0.0,9,11,3.990942
514,121,70,0.849218,0.79516,0.98797,0.79516,0.054059,0.0,9,11,3.990942
514,113,48,0.978852,0.824899,0.97096,0.824899,0.153953,0.0,9,11,3.990942
515,116,13,0.629278,0.629278,0.878428,0.629278,0.0,0.0,9,11,3.99605
515,138,98,0.777177,0.693862,0.938126,0.693862,0.083315,0.0,9,11,3.99605
515,145,102,0.768976,0.636993,0.951006,0.636993,0.131983,0.0,9,11,3.99605
515,121,70,0.843288,0.78989,0.984504,0.78989,0.053398,0.0,9,11,3.99605
515,113,48,0.977331,0.824837,0.967239,0.824837,0.152494,0.0,9,11,3.99605
516,116,13,0.618617,0.618617,0.874198,0.618617,0.0,0.0,9,11,3.976424
516,138,98,0.770284,0.686015,0.934562,0.686015,0.084269,0.0,9,11,3.976424
516,145,102,0.76517,0.634778,0.95495,0.634778,0.130392,0.0,9,11,3.976424
516,121,70,0.852218,0.793517,0.978527,0.793517,0.058701,0.0,9,11,3.976424
516,113,48,0.970134,0.823175,0.970721,0.823175,0.14696,0.0,9,11,3.976424
517,116,13,0.620389,0.620389,0.866148,0.620389,0.0,0.0,9,11,3.989866
517,138,98,0.756041,0.674657,0.938156,0.674657,0.081384,0.0,9,11,3.989866
517,145,102,0.756845,0.628484,0.959536,0.628484,0.128361,0.0,9,11,3.989866
517,121,70,0.861447,0.80023,0.971528,0.80023,0.061217,0.0,9,11,3.989866
517,113,48,0.995144,0.839892,0.973354,0.839892,0.155252,0.0,9,11,3.989866
518,116,13,0.621321,0.621321,0.857808,0.621321,0.0,0.0,9,11,3.996045
518,138,98,0.770824,0.683469,0.941451,0.683469,0.087355,0.0,9,11,3.996045
518,145,107,0.722056,0.693677,0.9543,0.693677,0.028379,0.0,9,11,3.996045
518,121,70,0.896412,0.798963,0.972263,0.798963,0.097449,0.0,9,11,3.996045
518,113,48,0.985432,0.835873,0.971943,0.835873,0.149559,0.0,9,11,3.996045
519,116,13,0.629644,0.629644,0.859077,0.629644,0.0,0.0,9,11,4.744899
519,138,98,0.788995,0.692614,0.936231,0.692614,0.096381,0.0,9,11,4.744899
519,145,107,0.741858,0.705113,0.95903,0.705113,0.036744,0.0,9,11,4.744899
519,112,95,0.693223,0.63566,0.852473,0.63566,0.057563,0.0,9,11,4.744899
519,121,70,0.893788,0.803059,0.97372,0.803059,0.090729,0.0,9,11,4.744899
519,113,48,0.997391,0.845444,0.969602,0.845444,0.151947,0.0,9,11,4.744899
520,116,13,0.637659,0.637659,0.87726,0.637659,0.0,0.0,9,12,5.692759
520,138,98,0.834377,0.710295,0.931058,0.710295,0.124082,0.0,9,12,5.692759
520,145,107,0.785749,0.734313,0.960903,0.734313,0.051436,0.0,9,12,5.692759
520,112,95,0.725924,0.66517,0.84321,0.66517,0.060754,0.0,9,12,5.692759
520,148,87,0.849956,0.738116,0.97308,0.738116,0.11184,0.0,9,12,5.692759
520,121,70,0.84938,0.784124,0.973663,0.784124,0.065256,0.0,9,12,5.692759
520,113,48,1.009714,0.862805,0.969462,0.862805,0.14691,0.0,9,12,5.692759
521,116,13,0.644019,0.644019,0.878858,0.644019,0.0,0.0,9,12,5.713439
521,138,98,0.830918,0.707017,0.934343,0.707017,0.1239,0.0,9,12,5.713439
521,145,107,0.786034,0.731581,0.96372,0.731581,0.054453,0.0,9,12,5.713439
521,112,95,0.726668,0.66656,0.833184,0.66656,0.060109,0.0,9,12,5.713439
521,148,87,0.860185,0.750625,0.974185,0.750625,0.10956,0.0,9,12,5.713439
521,121,70,0.851057,0.791953,0.975265,0.791953,0.059104,0.0,9,12,5.713439
521,113,48,1.014559,0.865826,0.968572,0.865826,0.148733,0.0,9,12,5.713439
522,116,13,0.665585,0.665585,0.895061,0.665585,0.0,0.0,10,12,5.821464
522,138,102,0.749257,0.671142,0.96706,0.671142,0.078116,0.0,10,12,5.821464
522,145,107,0.898345,0.740043,0.960753,0.740043,0.158302,0.0,10,12,5.821464
522,112,86,0.713897,0.582994,0.96496,0.582994,0.130904,0.0,10,12,5.821464
522,148,106,0.904229,0.750622,0.945702,0.750622,0.153607,0.0,10,12,5.821464
522,121,70,0.899209,0.761738,0.976204,0.761738,0.137471,0.0,10,12,5.821464
522,113,48,0.990941,0.822463,0.973221,0.822463,0.168478,0.0,10,12,5.821464
523,116,13,0.807121,0.807121,0.904451,0.807121,0.0,0.0,9,12,4.611153
523,138,102,0.592462,0.582599,0.965854,0.582599,0.009864,0.0,9,12,4.611153
523,145,107,0.77155,0.628863,0.959746,0.628863,0.142687,0.0,9,12,4.611153
523,112,86,0.661679,0.587514,0.965586,0.587514,0.074164,0.0,9,12,4.611153
523,121,70,0.833635,0.695102,0.97672,0.695102,0.138533,0.0,9,12,4.611153
523,113,48,0.944706,0.800231,0.970074,0.800231,0.144475,0.0,9,12,4.611153
524,116,13,0.820612,0.820612,0.895075,0.820612,0.0,0.0,9,14,3.910688
524,145,107,0.634218,0.630474,0.964639,0.630474,0.003745,0.0,9,14,3.910688
524,112,86,0.649772,0.586108,0.966899,0.586108,0.063664,0.0,9,14,3.910688
524,121,70,0.870935,0.70222,0.976433,0.70222,0.168715,0.0,9,14,3.910688
524,113,48,0.93515,0.800032,0.973234,0.800032,0.135119,0.0,9,14,3.910688
525,116,13,0.797891,0.797891,0.897424,0.797891,0.0,0.0,9,13,5.381855
525,151,112,0.650118,0.553631,0.758819,0.553631,0.096487,0.0,9,13,5.381855
525,138,102,0.585421,0.558077,0.959924,0.558077,0.027344,0.0,9,13,5.381855
525,145,107,0.790985,0.65651,0.963886,0.65651,0.134475,0.0,9,13,5.381855
525,112,86,0.715863,0.634334,0.966356,0.634334,0.081529,0.0,9,13,5.381855
525,121,70,0.879356,0.73171,0.972024,0.73171,0.147647,0.0,9,13,5.381855
525,113,48,0.962221,0.820433,0.975047,0.820433,0.141788,0.0,9,13,5.381855
526,116,13,0.793479,0.793479,0.886011,0.793479,0.0,0.0,9,13,5.4627
526,151,112,0.698827,0.589849,0.765588,0.589849,0.108978,0.0,9,13,5.4627
526,138,102,0.603906,0.570383,0.961177,0.570383,0.033523,0.0,9,13,5.4627
526,145,107,0.805527,0.667456,0.96648,0.667456,0.138071,0.0,9,13,5.4627
526,112,86,0.721706,0.639059,0.961354,0.639059,0.082647,0.0,9,13,5.4627
526,121,70,0.883192,0.735415,0.968744,0.735415,0.147776,0.0,9,13,5.4627
526,113,48,0.956064,0.814912,0.976227,0.814912,0.141152,0.0,9,13,5.4627
527,116,13,0.719132,0.719132,0.879861,0.719132,0.0,0.0,8,13,5.27016
527,151,112,0.683728,0.580909,0.769768,0.580909,0.102819,0.0,8,13,5.27016
527,138,102,0.618691,0.589479,0.961658,0.589479,0.029213,0.0,8,13,5.27016
527,145,107,0.803907,0.67963,0.962205,0.67963,0.124277,0.0,8,13,5.27016
527,112,86,0.689282,0.597434,0.964802,0.597434,0.091848,0.0,8,13,5.27016
527,121,70,0.861446,0.694581,0.964917,0.694581,0.166865,0.0,8,13,5.27016
527,113,48,0.893975,0.777694,0.970785,0.777694,0.116281,0.0,8,13,5.27016
528,116,13,0.714598,0.714598,0.88159,0.714598,0.0,0.0,9,13,4.484461
528,151,112,0.709998,0.607714,0.800492,0.607714,0.102284,0.0,9,13,4.484461
528,145,107,0.650953,0.618716,0.958934,0.618716,0.032237,0.0,9,13,4.484461
528,112,86,0.685459,0.595118,0.967384,0.595118,0.09034,0.0,9,13,4.484461
528,121,70,0.834843,0.680644,0.964558,0.680644,0.154199,0.0,9,13,4.484461
528,113,48,0.888611,0.756437,0.974069,0.756437,0.132173,0.0,9,13,4.484461
529,116,13,0.742391,0.742391,0.863188,0.742391,0.0,0.0,9,13,4.479903
529,151,112,0.702189,0.597563,0.827725,0.597563,0.104626,0.0,9,13,4.479903
529,145,107,0.651409,0.626042,0.953934,0.626042,0.025366,0.0,9,13,4.479903
529,112,86,0.675529,0.58095,0.96953,0.58095,0.094579,0.0,9,13,4.479903
529,121,70,0.831583,0.680211,0.96207,0.680211,0.151371,0.0,9,13,4.479903
529,113,48,0.876803,0.751539,0.976213,0.751539,0.125264,0.0,9,13,4.479903
530,116,13,0.756363,0.756363,0.864421,0.756363,0.0,0.0,9,13,4.467002
530,151,112,0.692671,0.588846,0.82794,0.588846,0.103825,0.0,9,13,4.467002
530,145,107,0.653953,0.631359,0.950033,0.631359,0.022594,0.0,9,13,4.467002
530,112,86,0.676381,0.581439,0.970717,0.581439,0.094942,0.0,9,13,4.467002
