frame,global_id,cam,local_id,cls_id,x1,y1,x2,y2,cx,cy_bottom,score
580,1,B,92,3,530.7,318.32,552.36,333.9,541.53,333.9,0.735
580,1,A,112,3,237.6,309.09,307.84,348.71,272.72,348.71,0.8201
580,1,B,120,3,918.14,604.54,1115.0,719.12,1016.57,719.12,0.8928
580,1,A,114,3,679.57,248.81,699.39,263.59,689.48,263.59,0.673
580,1,B,83,3,519.57,301.89,536.16,314.27,527.86,314.27,0.5534
580,1,A,121,3,94.42,343.85,200.22,396.37,147.32,396.37,0.8457
580,1,B,98,3,875.31,398.18,956.76,444.23,916.03,444.23,0.8164
580,1,A,125,3,700.32,280.11,730.56,304.47,715.44,304.47,0.7853
580,1,B,106,3,228.28,356.22,276.2,389.04,252.24,389.04,0.7909
580,1,A,137,3,623.6,235.77,642.0,248.97,632.8,248.97,0.7017
580,1,B,75,3,575.71,322.14,599.92,339.86,587.81,339.86,0.4526
580,1,A,138,3,686.38,306.16,732.25,347.26,709.31,347.26,0.8027
580,1,B,102,3,644.73,380.8,699.74,419.63,672.23,419.63,0.8353
580,1,A,145,3,600.36,328.28,655.63,371.18,628.0,371.18,0.8535
580,1,B,107,3,598.77,401.29,656.38,445.58,627.57,445.58,0.8302
580,1,A,151,3,735.86,339.67,793.22,390.09,764.54,390.09,0.8665
580,1,B,86,3,178.88,379.31,242.87,425.45,210.87,425.45,0.8055
580,1,A,154,3,903.43,415.56,1043.04,495.11,973.23,495.11,0.8558
580,1,B,70,3,80.35,422.21,169.26,480.3,124.8,480.3,0.8423
580,1,A,155,3,381.8,277.82,425.98,301.53,403.89,301.53,0.2561
580,1,B,60,3,945.69,399.31,1040.31,434.21,993.0,434.21,0.683
580,1,A,159,3,322.89,289.61,371.38,318.98,347.13,318.98,0.6041
580,1,B,112,3,742.66,414.57,814.74,463.31,778.7,463.31,0.8696
580,1,A,162,3,381.76,268.91,423.16,291.58,402.46,291.58,0.6699
580,1,B,13,3,991.13,380.75,1103.27,415.76,1047.2,415.76,0.5982
580,1,A,166,3,479.06,452.45,586.42,539.47,532.74,539.47,0.8659
580,1,B,115,3,991.07,480.2,1157.39,560.45,1074.23,560.45,0.865
580,1,A,167,3,704.85,216.76,715.5,225.66,710.18,225.66,0.4145
580,1,B,111,3,444.55,286.42,457.48,296.91,451.01,296.91,0.4804
580,1,A,173,3,719.04,237.84,732.13,248.91,725.58,248.91,0.5837
580,1,B,56,3,549.34,304.88,568.13,319.31,558.73,319.31,0.5946
580,30,A,174,3,626.99,530.37,747.17,659.45,687.08,659.45,0.8853
580,30,B,118,3,694.1,529.53,813.05,619.66,753.57,619.66,0.886
580,1,A,178,3,415.56,256.62,458.43,280.48,436.99,280.48,0.4357
580,1,B,95,3,604.01,351.43,637.91,375.61,620.96,375.61,0.7958
581,1,A,82,3,722.89,251.5,741.93,267.74,732.41,267.74,0.5663
581,1,B,108,3,255.31,335.83,289.68,362.84,272.5,362.84,0.7559
581,1,A,87,3,710.22,228.17,721.58,237.09,715.9,237.09,0.4342
581,1,B,87,3,583.9,332.52,612.06,352.09,597.98,352.09,0.7368
581,1,A,104,3,694.21,231.69,708.22,243.71,701.21,243.71,0.5514
581,1,B,101,3,451.56,302.57,468.1,316.26,459.83,316.26,0.5923
581,1,A,110,3,709.2,261.24,734.37,280.98,721.78,280.98,0.6915
581,1,B,92,3,530.54,317.0,551.62,332.35,541.08,332.35,0.6786
581,1,A,112,3,236.06,308.56,306.56,348.73,271.31,348.73,0.8345
581,1,B,120,3,909.16,593.71,1098.89,711.16,1004.03,711.16,0.8979
581,1,A,114,3,679.66,247.74,700.43,262.59,690.05,262.59,0.6542
581,1,B,83,3,519.38,301.03,535.74,312.96,527.56,312.96,0.5554
581,1,A,121,3,91.53,343.35,198.36,396.68,144.95,396.68,0.8502
581,1,B,98,3,874.02,396.7,954.36,441.79,914.19,441.79,0.8366
581,1,A,125,3,700.27,278.82,730.57,303.15,715.42,303.15,0.7615
581,1,B,106,3,226.73,355.6,274.96,388.26,250.84,388.26,0.7849
581,1,A,137,3,622.84,234.96,641.66,248.4,632.25,248.4,0.7065
581,1,B,75,3,575.47,321.41,601.41,338.66,588.44,338.66,0.4069
581,1,A,138,3,686.73,305.14,732.45,345.27,709.59,345.27,0.7947
581,1,B,102,3,643.36,378.62,697.88,416.89,670.62,416.89,0.8364
581,1,A,145,3,602.09,327.23,655.8,369.06,628.95,369.06,0.8535
581,1,B,107,3,598.04,398.98,654.58,442.99,626.31,442.99,0.8326
581,1,A,151,3,735.99,337.54,792.97,387.22,764.48,387.22,0.8772
581,1,B,86,3,177.32,378.51,241.96,424.46,209.64,424.46,0.8268
581,1,A,154,3,900.82,413.03,1037.73,492.32,969.27,492.32,0.8752
581,1,B,70,3,78.37,421.96,167.33,480.34,122.85,480.34,0.848
581,1,A,159,3,322.15,289.33,369.58,318.74,345.87,318.74,0.6571
581,1,B,112,3,740.09,411.34,811.04,459.79,775.56,459.79,0.8764
581,1,A,162,3,381.27,268.41,422.92,290.21,402.1,290.21,0.6965
581,1,B,13,3,996.47,380.66,1104.17,414.18,1050.32,414.18,0.6434
581,1,A,166,3,482.53,447.73,587.99,533.14,535.26,533.14,0.8677
581,1,B,115,3,985.39,478.3,1149.64,555.87,1067.52,555.87,0.8636
581,1,A,167,3,704.36,216.39,714.89,224.94,709.63,224.94,0.3154
581,1,B,111,3,444.42,284.96,456.81,295.33,450.62,295.33,0.4055
581,1,A,173,3,719.32,236.27,731.91,248.08,725.61,248.08,0.5204
581,1,B,56,3,549.03,303.54,568.28,317.5,558.65,317.5,0.5843
581,30,A,174,3,629.75,521.02,746.58,645.3,688.17,645.3,0.8755
581,30,B,118,3,690.79,524.58,807.47,611.85,749.13,611.85,0.8899
581,1,A,177,3,732.84,233.51,753.09,256.35,742.97,256.35,0.4865
581,1,B,119,3,280.66,326.19,306.93,346.61,293.79,346.61,0.6737
581,1,A,178,3,414.74,255.68,458.09,279.59,436.42,279.59,0.416
581,1,B,95,3,603.39,349.09,637.06,373.73,620.22,373.73,0.7788
582,1,A,82,3,722.18,251.09,742.18,267.32,732.18,267.32,0.6097
582,1,B,108,3,255.12,334.82,289.51,361.57,272.32,361.57,0.7476
582,1,A,87,3,710.4,226.92,721.34,236.26,715.87,236.26,0.3128
582,1,B,87,3,582.58,331.46,610.99,350.09,596.78,350.09,0.6818
582,1,A,104,3,693.93,231.22,708.56,243.4,701.25,243.4,0.5965
582,1,B,101,3,451.0,301.57,467.84,315.17,459.42,315.17,0.4934
582,1,A,110,3,710.62,260.17,734.39,280.24,722.5,280.24,0.693
582,1,B,92,3,529.75,314.62,551.45,330.67,540.6,330.67,0.6577
582,1,A,112,3,233.9,308.52,305.42,348.76,269.66,348.76,0.8398
582,1,B,120,3,900.17,583.29,1082.88,699.8,991.53,699.8,0.8787
582,1,A,114,3,679.64,246.58,701.16,261.61,690.4,261.61,0.7097
582,1,B,83,3,519.14,299.41,534.14,311.22,526.64,311.22,0.6024
582,1,A,121,3,88.8,343.36,196.62,396.76,142.71,396.76,0.8465
582,1,B,98,3,873.18,393.73,953.28,439.43,913.23,439.43,0.8375
582,1,A,125,3,700.33,278.15,730.68,302.38,715.5,302.38,0.7644
582,1,B,106,3,226.39,354.29,274.24,387.28,250.31,387.28,0.7837
582,1,A,137,3,622.9,234.79,641.26,248.05,632.08,248.05,0.7192
582,1,B,75,3,575.32,319.52,601.98,337.55,588.65,337.55,0.564
582,1,A,138,3,687.07,304.21,731.89,343.28,709.48,343.28,0.7986
582,1,B,102,3,642.53,376.28,696.4,414.12,669.46,414.12,0.8107
582,1,A,145,3,603.26,325.92,656.89,367.51,630.07,367.51,0.8435
582,1,B,107,3,597.97,397.06,653.29,439.89,625.63,439.89,0.8349
582,1,A,151,3,736.19,335.96,792.6,384.37,764.39,384.37,0.8726
582,1,B,86,3,175.92,376.96,241.51,423.29,208.72,423.29,0.8264
582,1,A,154,3,896.76,408.77,1034.04,487.17,965.4,487.17,0.5252
582,1,B,70,3,76.19,421.25,163.05,480.01,119.62,480.01,0.8589
582,1,A,159,3,322.16,289.29,367.85,318.49,345.01,318.49,0.6271
582,1,B,112,3,737.44,407.84,808.01,455.11,772.73,455.11,0.8763
582,1,A,162,3,380.5,268.44,422.32,289.85,401.41,289.85,0.6897
582,1,B,13,3,992.7,377.87,1102.88,412.23,1047.79,412.23,0.6203
582,1,A,166,3,487.11,443.72,589.83,527.42,538.47,527.42,0.8781
582,1,B,115,3,980.55,475.51,1141.36,550.71,1060.95,550.71,0.8472
582,1,A,167,3,704.24,215.63,715.12,224.17,709.68,224.17,0.315
582,1,B,111,3,444.32,283.41,456.84,293.65,450.58,293.65,0.4781
582,1,A,173,3,719.37,235.42,732.07,247.68,725.72,247.68,0.5571
582,1,B,56,3,548.56,302.27,567.36,315.97,557.96,315.97,0.5661
582,30,A,174,3,632.82,513.35,746.55,630.97,689.68,630.97,0.8783
582,30,B,118,3,687.52,518.63,802.38,604.45,744.95,604.45,0.8892
582,1,A,177,3,734.0,230.84,753.49,255.08,743.74,255.08,0.4436
582,1,B,119,3,279.8,324.88,306.95,345.6,293.37,345.6,0.6563
582,1,A,178,3,414.13,254.91,458.48,279.3,436.31,279.3,0.5587
582,1,B,95,3,602.89,347.51,636.95,371.74,619.92,371.74,0.7823
583,1,A,82,3,722.22,250.68,742.7,267.14,732.46,267.14,0.5946
583,1,B,108,3,255.38,332.65,291.33,360.31,273.36,360.31,0.7346
583,1,A,87,3,710.43,226.07,722.07,235.7,716.25,235.7,0.4604
583,1,B,87,3,581.76,329.32,611.42,347.98,596.59,347.98,0.7188
583,1,A,104,3,693.98,230.77,708.49,242.37,701.24,242.37,0.6214
583,1,B,101,3,451.16,300.33,468.0,313.83,459.58,313.83,0.4741
583,1,A,110,3,710.7,259.42,734.74,279.8,722.72,279.8,0.7232
583,1,B,92,3,530.02,312.56,551.8,329.19,540.91,329.19,0.6982
583,1,A,112,3,231.26,308.78,304.47,348.69,267.86,348.69,0.8373
583,1,B,120,3,892.31,574.73,1068.65,686.73,980.48,686.73,0.8804
583,1,A,114,3,679.92,245.93,701.45,261.0,690.68,261.0,0.6895
583,1,B,83,3,518.72,297.11,533.3,309.66,526.01,309.66,0.6043
583,1,A,121,3,86.55,343.39,195.05,397.43,140.8,397.43,0.8251
583,1,B,98,3,871.55,392.46,950.58,436.95,911.07,436.95,0.8367
583,1,A,125,3,700.8,277.02,730.78,301.73,715.79,301.73,0.7462
583,1,B,106,3,225.52,353.55,273.96,386.55,249.74,386.55,0.767
583,1,A,137,3,622.86,234.98,640.76,247.79,631.81,247.79,0.7022
583,1,B,75,3,575.33,317.73,598.52,335.61,586.92,335.61,0.5179
583,1,A,138,3,686.9,302.98,732.17,341.77,709.53,341.77,0.7995
583,1,B,102,3,642.95,373.38,695.45,411.91,669.2,411.91,0.8095
583,1,A,145,3,604.17,324.82,657.52,366.0,630.85,366.0,0.827
583,1,B,107,3,597.24,394.52,652.33,436.39,624.78,436.39,0.8516
583,1,A,151,3,736.84,333.91,792.22,381.24,764.53,381.24,0.8724
583,1,B,86,3,175.01,375.48,241.01,422.11,208.01,422.11,0.802
583,1,A,154,3,894.22,404.6,1026.93,483.66,960.58,483.66,0.4341
583,1,B,70,3,74.57,420.93,160.44,479.97,117.51,479.97,0.8524
583,1,A,159,3,321.3,289.27,367.87,318.49,344.59,318.49,0.631
583,1,B,112,3,735.03,404.76,804.16,451.47,769.6,451.47,0.8746
583,1,A,162,3,380.01,269.21,422.47,290.1,401.24,290.1,0.6736
583,1,B,13,3,991.36,375.6,1102.06,410.39,1046.71,410.39,0.6923
583,1,A,166,3,491.47,439.38,591.87,521.2,541.67,521.2,0.8777
583,1,B,115,3,975.2,472.15,1134.17,547.06,1054.68,547.06,0.8663
583,1,A,167,3,704.08,215.52,715.07,224.03,709.58,224.03,0.2938
583,1,B,111,3,443.94,282.51,456.86,292.53,450.4,292.53,0.4323
583,1,A,169,3,650.35,224.59,666.45,234.21,658.4,234.21,0.5234
583,1,B,60,3,948.59,394.54,1032.18,426.23,990.39,426.23,0.6289
583,1,A,173,3,719.61,235.53,731.72,247.5,725.66,247.5,0.4633
583,1,B,56,3,548.11,301.26,567.21,314.74,557.66,314.74,0.6615
583,30,A,174,3,635.48,504.46,745.88,620.16,690.68,620.16,0.8774
583,30,B,118,3,684.93,513.36,797.19,596.96,741.06,596.96,0.877
583,1,A,177,3,732.24,228.45,753.67,254.42,742.96,254.42,0.4877
583,1,B,119,3,279.67,323.75,306.82,344.86,293.25,344.86,0.5812
583,1,A,178,3,413.89,255.02,458.86,279.32,436.38,279.32,0.5841
583,1,B,95,3,601.71,345.99,636.54,370.19,619.13,370.19,0.8285
584,1,A,82,3,721.99,250.48,742.88,266.8,732.43,266.8,0.4759
584,1,B,108,3,254.88,331.59,290.81,359.72,272.84,359.72,0.6798
584,1,A,87,3,710.34,225.59,722.61,235.4,716.48,235.4,0.4966
584,1,B,87,3,581.44,327.33,610.58,346.28,596.01,346.28,0.7048
584,1,A,104,3,694.1,230.02,708.31,241.58,701.2,241.58,0.6864
584,1,B,101,3,451.05,299.35,467.41,312.65,459.23,312.65,0.5617
584,1,A,110,3,710.67,258.55,734.95,279.04,722.81,279.04,0.7163
584,1,B,92,3,529.45,311.11,550.97,327.01,540.21,327.01,0.7
584,1,A,112,3,229.6,308.68,303.29,348.74,266.45,348.74,0.8386
584,1,B,120,3,883.11,566.73,1055.69,674.43,969.4,674.43,0.8884
584,1,A,114,3,680.12,245.08,701.66,260.5,690.89,260.5,0.7193
584,1,B,83,3,518.4,295.78,533.06,307.84,525.73,307.84,0.5769
584,1,A,121,3,84.28,346.1,192.62,398.44,138.45,398.44,0.8012
584,1,B,98,3,870.06,390.5,949.04,435.13,909.55,435.13,0.8413
584,1,A,125,3,700.59,276.46,730.75,300.32,715.67,300.32,0.7483
584,1,B,106,3,224.21,352.27,274.38,385.59,249.3,385.59,0.7338
584,1,A,137,3,622.62,235.08,640.39,247.68,631.51,247.68,0.6967
584,1,B,75,3,575.24,316.76,597.79,333.67,586.51,333.67,0.447
584,1,A,138,3,686.99,302.09,732.36,340.66,709.67,340.66,0.8076
584,1,B,102,3,644.34,371.14,694.04,409.31,669.19,409.31,0.804
584,1,A,145,3,605.46,323.5,658.57,364.73,632.01,364.73,0.8315
584,1,B,107,3,596.31,391.71,651.52,433.86,623.91,433.86,0.8496
584,1,A,151,3,737.44,331.86,792.19,378.86,764.82,378.86,0.8616
584,1,B,86,3,174.22,374.81,240.22,421.24,207.22,421.24,0.8073
584,1,A,154,3,892.6,401.94,1023.15,481.61,957.88,481.61,0.3231
584,1,B,70,3,72.73,420.37,158.12,479.69,115.42,479.69,0.8513
584,1,A,159,3,321.29,288.41,368.0,318.32,344.64,318.32,0.6746
584,1,B,112,3,732.46,402.09,800.47,447.84,766.47,447.84,0.8703
584,1,A,162,3,379.59,269.24,422.47,290.02,401.03,290.02,0.6533
584,1,B,13,3,992.83,373.85,1102.83,408.68,1047.83,408.68,0.68
584,1,A,166,3,494.84,435.49,594.31,514.54,544.58,514.54,0.8747
584,1,B,115,3,969.58,468.79,1126.45,543.04,1048.02,543.04,0.8644
584,1,A,167,3,704.19,214.75,715.52,223.07,709.85,223.07,0.2721
584,1,B,111,3,443.97,281.75,456.03,291.43,450.0,291.43,0.3646
584,1,A,169,3,649.02,224.1,665.75,234.03,657.39,234.03,0.558
584,1,B,60,3,948.96,391.66,1030.55,426.64,989.75,426.64,0.6309
584,1,A,173,3,719.88,235.1,731.59,246.58,725.73,246.58,0.4305
584,1,B,56,3,548.23,300.0,566.65,313.32,557.44,313.32,0.6522
584,30,A,174,3,638.64,497.74,745.97,608.98,692.31,608.98,0.8787
584,30,B,118,3,681.84,508.46,791.68,590.52,736.76,590.52,0.8804
584,1,A,177,3,730.88,226.53,753.83,253.8,742.35,253.8,0.4983
584,1,B,119,3,279.37,322.47,306.62,343.31,293.0,343.31,0.4687
584,1,A,178,3,413.59,255.32,458.49,279.52,436.04,279.52,0.5745
584,1,B,95,3,601.0,344.29,635.39,367.98,618.2,367.98,0.8287
585,1,A,82,3,721.82,250.2,743.23,266.42,732.52,266.42,0.3963
585,1,B,108,3,254.4,330.51,290.51,358.84,272.46,358.84,0.6574
585,1,A,87,3,710.4,225.3,723.54,235.22,716.97,235.22,0.5225
585,1,B,87,3,581.69,325.82,610.14,345.04,595.92,345.04,0.7441
585,1,A,104,3,694.21,229.79,708.48,241.19,701.35,241.19,0.6833
585,1,B,101,3,450.89,297.79,467.15,311.27,459.02,311.27,0.6018
585,1,A,110,3,711.41,258.36,735.06,277.98,723.23,277.98,0.72
585,1,B,92,3,528.64,309.57,549.92,324.84,539.28,324.84,0.6261
585,1,A,112,3,228.18,308.5,302.55,349.03,265.37,349.03,0.834
585,1,B,120,3,875.75,559.21,1041.68,661.97,958.71,661.97,0.8746
585,1,A,114,3,680.67,244.34,701.6,259.78,691.14,259.78,0.7486
585,1,B,83,3,518.3,294.58,533.36,305.8,525.83,305.8,0.6563
585,1,A,121,3,81.19,346.25,191.31,399.49,136.25,399.49,0.8045
585,1,B,98,3,868.73,388.38,945.66,432.51,907.2,432.51,0.8227
585,1,A,125,3,700.1,274.98,730.87,299.67,715.49,299.67,0.748
585,1,B,106,3,223.99,351.36,273.01,384.67,248.5,384.67,0.7316
585,1,A,137,3,622.35,235.03,640.45,247.71,631.4,247.71,0.7064
585,1,B,75,3,574.03,315.47,595.94,331.98,584.99,331.98,0.4728
585,1,A,145,3,607.55,321.35,659.38,362.92,633.46,362.92,0.8331
585,1,B,107,3,596.17,389.37,650.39,430.94,623.28,430.94,0.8263
585,1,A,151,3,738.1,330.39,792.41,376.32,765.26,376.32,0.864
585,1,B,86,3,173.3,373.55,238.85,420.45,206.08,420.45,0.8216
585,1,A,159,3,321.58,287.66,367.87,318.18,344.72,318.18,0.6915
585,1,B,112,3,729.77,398.75,796.92,444.03,763.35,444.03,0.8657
585,1,A,162,3,379.57,269.02,422.52,289.79,401.04,289.79,0.6634
585,1,B,13,3,1001.57,372.79,1102.22,406.7,1051.9,406.7,0.6926
585,1,A,166,3,499.39,431.86,595.95,509.82,547.67,509.82,0.8822
585,1,B,115,3,964.55,465.34,1119.49,538.68,1042.02,538.68,0.8534
585,1,A,167,3,705.05,214.0,716.38,222.21,710.71,222.21,0.2936
585,1,B,111,3,444.35,281.03,455.61,290.23,449.98,290.23,0.3914
585,1,A,169,3,648.44,223.73,665.44,233.99,656.94,233.99,0.5574
585,1,B,60,3,951.89,391.1,1033.01,424.15,992.45,424.15,0.6339
585,1,A,173,3,720.2,234.44,731.85,245.83,726.02,245.83,0.4219
585,1,B,56,3,548.34,297.63,566.47,311.29,557.41,311.29,0.6333
585,30,A,174,3,640.64,490.6,745.84,596.76,693.24,596.76,0.8659
585,30,B,118,3,679.02,502.4,787.25,582.37,733.14,582.37,0.8687
585,1,A,177,3,729.63,224.99,754.05,253.37,741.84,253.37,0.4868
585,1,B,119,3,279.61,320.52,306.6,341.91,293.11,341.91,0.4601
585,1,A,178,3,413.8,255.52,456.79,280.99,435.3,280.99,0.6112
585,1,B,95,3,600.11,341.87,634.33,366.19,617.22,366.19,0.7867
586,1,A,87,3,710.47,225.19,724.28,235.07,717.37,235.07,0.4922
586,1,B,87,3,581.64,323.81,609.93,343.06,595.79,343.06,0.7168
586,1,A,104,3,694.38,229.88,708.95,241.05,701.66,241.05,0.646
586,1,B,101,3,450.97,296.09,466.96,309.9,458.97,309.9,0.6305
586,1,A,110,3,711.13,257.72,735.69,277.8,723.41,277.8,0.7125
586,1,B,92,3,528.15,307.8,549.97,323.68,539.06,323.68,0.6386
586,1,A,112,3,227.83,308.5,301.2,349.14,264.51,349.14,0.8395
586,1,B,120,3,869.3,550.48,1029.13,650.57,949.21,650.57,0.87
586,1,A,114,3,680.87,244.37,701.95,259.32,691.41,259.32,0.7148
586,1,B,83,3,518.24,293.84,533.33,304.57,525.79,304.57,0.6769
586,1,A,121,3,79.16,345.84,190.1,400.2,134.63,400.2,0.8306
586,1,B,98,3,866.8,386.14,945.39,430.33,906.1,430.33,0.8184
586,1,A,125,3,700.27,274.2,730.99,299.14,715.63,299.14,0.7599
586,1,B,106,3,223.33,350.45,272.22,383.92,247.77,383.92,0.7501
586,1,A,137,3,621.78,235.03,640.25,247.81,631.01,247.81,0.707
586,1,B,75,3,572.86,314.23,594.89,330.6,583.87,330.6,0.3727
586,1,A,145,3,608.97,320.32,660.5,361.31,634.74,361.31,0.8329
586,1,B,107,3,595.79,387.22,649.71,428.19,622.75,428.19,0.8281
586,1,A,151,3,738.61,328.44,792.19,373.28,765.4,373.28,0.8697
586,1,B,86,3,172.49,373.35,237.75,419.8,205.12,419.8,0.825
586,1,A,159,3,321.82,286.86,368.07,318.03,344.94,318.03,0.684
586,1,B,112,3,727.04,396.0,793.83,440.04,760.43,440.04,0.8681
586,1,A,162,3,379.5,268.93,422.61,289.67,401.05,289.67,0.6627
586,1,B,13,3,1005.21,373.04,1103.06,405.56,1054.13,405.56,0.6841
586,1,A,166,3,503.31,428.67,598.48,504.26,550.89,504.26,0.8641
586,1,B,115,3,958.81,462.41,1113.01,534.44,1035.91,534.44,0.8457
586,1,A,167,3,705.67,213.35,717.16,221.51,711.42,221.51,0.2696
586,1,B,111,3,444.17,279.12,455.55,289.17,449.86,289.17,0.4206
586,1,A,169,3,648.03,223.59,665.16,234.02,656.59,234.02,0.5607
586,1,B,60,3,958.78,390.11,1035.06,421.9,996.92,421.9,0.6211
586,1,A,173,3,720.37,234.52,732.32,245.59,726.35,245.59,0.33
586,1,B,56,3,548.35,296.12,566.45,310.03,557.4,310.03,0.5122
586,30,A,174,3,642.75,484.52,745.47,587.38,694.11,587.38,0.8741
586,30,B,118,3,676.53,497.48,781.82,576.34,729.18,576.34,0.8748
586,1,A,177,3,727.96,222.96,754.39,252.81,741.17,252.81,0.4886
586,1,B,119,3,279.26,319.38,306.28,341.23,292.77,341.23,0.5628
586,1,A,178,3,413.46,255.49,456.88,280.94,435.17,280.94,0.5686
586,1,B,95,3,600.28,340.18,633.35,364.28,616.82,364.28,0.7597
587,1,A,87,3,710.67,224.9,725.09,234.89,717.88,234.89,0.5129
587,1,B,87,3,581.12,322.38,608.56,340.81,594.84,340.81,0.7073
587,1,A,104,3,694.85,229.63,709.17,240.71,702.01,240.71,0.6586
587,1,B,101,3,450.51,294.77,467.09,308.84,458.8,308.84,0.575
587,1,A,110,3,710.82,257.62,735.92,277.82,723.37,277.82,0.707
587,1,B,92,3,528.44,306.14,549.56,321.78,539.0,321.78,0.7023
587,1,A,112,3,227.68,308.09,299.82,349.54,263.75,349.54,0.857
587,1,B,120,3,863.68,543.16,1016.14,640.09,939.91,640.09,0.8675
587,1,A,114,3,681.19,244.6,702.57,258.62,691.88,258.62,0.6926
587,1,B,83,3,515.89,291.63,531.1,303.01,523.49,303.01,0.6318
587,1,A,121,3,77.09,346.46,188.58,401.49,132.84,401.49,0.8494
587,1,B,98,3,866.21,384.27,946.33,428.02,906.27,428.02,0.8135
587,1,A,125,3,701.05,273.28,731.34,298.41,716.19,298.41,0.7654
587,1,B,106,3,223.08,349.16,272.03,382.71,247.56,382.71,0.7662
587,1,A,137,3,621.22,234.94,640.16,247.87,630.69,247.87,0.713
587,1,B,75,3,572.46,310.2,594.76,327.9,583.61,327.9,0.56
587,1,A,138,3,687.57,298.9,733.35,337.49,710.46,337.49,0.8196
587,1,B,70,3,66.12,418.98,158.02,478.06,112.07,478.06,0.8467
587,1,A,145,3,610.03,319.4,661.32,360.05,635.68,360.05,0.8404
587,1,B,107,3,595.71,384.51,648.52,425.53,622.11,425.53,0.8224
587,1,A,151,3,739.66,326.05,792.07,371.17,765.86,371.17,0.8631
587,1,B,86,3,171.79,371.8,236.92,419.18,204.36,419.18,0.8085
587,1,A,159,3,321.84,286.44,368.05,317.97,344.94,317.97,0.7025
587,1,B,112,3,725.0,392.59,790.8,436.04,757.9,436.04,0.8654
587,1,A,162,3,379.24,268.92,422.57,289.69,400.91,289.69,0.6551
587,1,B,13,3,1005.09,371.53,1102.83,403.72,1053.96,403.72,0.6398
587,1,A,166,3,507.28,424.94,600.81,499.83,554.05,499.83,0.8663
587,1,B,115,3,953.16,458.34,1105.73,530.03,1029.45,530.03,0.8734
587,1,A,167,3,706.12,212.72,718.0,221.07,712.06,221.07,0.3201
587,1,B,111,3,443.57,277.31,455.75,287.38,449.66,287.38,0.4559
587,1,A,169,3,647.57,223.37,664.93,234.06,656.25,234.06,0.5737
587,1,B,60,3,956.82,388.26,1035.69,419.5,996.26,419.5,0.5798
587,1,A,173,3,720.6,233.86,732.51,245.19,726.55,245.19,0.3225
587,1,B,56,3,547.61,294.65,566.47,308.24,557.04,308.24,0.5488
587,30,A,174,3,644.54,478.81,745.06,577.25,694.8,577.25,0.8597
587,30,B,118,3,673.38,492.91,777.59,570.2,725.48,570.2,0.8667
587,1,A,177,3,727.33,222.43,754.65,252.66,740.99,252.66,0.4795
587,1,B,119,3,278.65,317.89,306.09,339.65,292.37,339.65,0.5855
587,1,A,178,3,412.94,254.95,457.77,279.71,435.35,279.71,0.5486
587,1,B,95,3,599.31,338.67,633.5,362.54,616.4,362.54,0.8081
587,1,A,179,3,275.49,279.74,321.57,300.69,298.53,300.69,0.4652
587,1,B,102,3,638.01,363.93,689.81,402.18,663.91,402.18,0.8248
588,1,A,87,3,711.03,224.91,725.47,235.0,718.25,235.0,0.5109
588,1,B,87,3,580.53,320.9,608.67,339.44,594.6,339.44,0.7298
588,1,A,104,3,695.62,229.36,709.17,240.35,702.4,240.35,0.656
588,1,B,101,3,450.43,293.1,467.28,307.92,458.86,307.92,0.5719
588,1,A,110,3,710.8,257.78,735.79,277.65,723.3,277.65,0.7014
588,1,B,92,3,528.0,303.85,548.63,319.94,538.32,319.94,0.7173
588,1,A,112,3,227.38,308.68,298.86,350.05,263.12,350.05,0.8561
588,1,B,120,3,855.9,535.24,1005.82,629.77,930.86,629.77,0.8778
588,1,A,114,3,682.24,244.34,703.22,258.32,692.73,258.32,0.7195
588,1,B,83,3,515.91,289.32,531.38,301.56,523.65,301.56,0.62
588,1,A,121,3,74.59,347.78,186.51,402.53,130.55,402.53,0.8543
588,1,B,98,3,866.32,382.01,945.46,425.89,905.89,425.89,0.83
588,1,A,125,3,702.05,272.66,731.84,297.68,716.95,297.68,0.77
588,1,B,106,3,221.41,347.96,271.73,381.8,246.57,381.8,0.7666
588,1,A,137,3,620.92,234.86,639.59,248.04,630.26,248.04,0.707
588,1,B,75,3,572.67,307.38,594.78,325.98,583.72,325.98,0.5633
588,1,A,138,3,688.2,298.15,733.38,336.44,710.79,336.44,0.8156
588,1,B,70,3,64.65,417.88,158.53,477.74,111.59,477.74,0.8445
588,1,A,145,3,611.47,318.54,662.04,358.34,636.76,358.34,0.8425
588,1,B,107,3,594.83,381.57,646.51,422.02,620.67,422.02,0.8277
588,1,A,151,3,740.31,324.87,791.86,369.16,766.09,369.16,0.8623
588,1,B,86,3,171.03,371.6,236.07,418.8,203.55,418.8,0.8144
588,1,A,159,3,321.03,286.89,364.04,318.27,342.53,318.27,0.6682
588,1,B,112,3,722.83,388.79,787.9,432.76,755.37,432.76,0.8575
588,1,A,162,3,379.22,269.06,422.53,289.82,400.88,289.82,0.705
588,1,B,13,3,1004.85,371.51,1102.78,402.39,1053.81,402.39,0.6624
588,1,A,166,3,510.61,422.08,602.64,495.55,556.63,495.55,0.8751
588,1,B,115,3,948.06,454.81,1098.5,526.64,1023.28,526.64,0.8734
588,1,A,167,3,706.73,212.53,718.55,220.97,712.64,220.97,0.3122
588,1,B,111,3,443.12,276.01,455.92,286.26,449.52,286.26,0.486
