frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b
493,116,13,0.74248,0.749573,1.0,0.315327,12,13
493,125,72,0.823207,0.793221,1.0,0.882695,12,13
493,112,87,0.620576,0.62779,0.49,0.72776,12,13
494,110,75,0.786907,0.746782,1.0,0.898902,12,13
494,113,48,0.760065,0.775939,1.0,0.268312,12,13
494,114,92,0.584927,0.496371,1.0,0.908313,12,13
494,121,70,0.725129,0.721896,1.0,0.37852,12,13
494,116,13,0.730957,0.735446,1.0,0.31425,12,13
494,125,72,0.822143,0.791996,1.0,0.881793,12,13
494,112,87,0.628201,0.627507,0.56,0.729342,12,13
495,110,75,0.783054,0.742045,1.0,0.898675,11,13
495,113,48,0.771893,0.790645,1.0,0.267333,11,13
495,114,92,0.594517,0.508384,1.0,0.906613,11,13
495,121,70,0.733461,0.732226,1.0,0.378138,11,13
495,116,13,0.605217,0.580166,1.0,0.313928,11,13
495,125,72,0.822643,0.79273,1.0,0.880603,11,13
495,112,87,0.626068,0.615242,0.63,0.730192,11,13
496,110,75,0.776837,0.734352,1.0,0.898818,12,13
496,113,48,0.768358,0.786393,1.0,0.266177,12,13
496,114,92,0.572741,0.481728,1.0,0.904175,12,13
496,121,70,0.7242,0.720852,1.0,0.377476,12,13
496,116,13,0.763972,0.776107,1.0,0.315454,12,13
496,125,72,0.811758,0.779345,1.0,0.879999,12,13
496,112,87,0.636633,0.618658,0.7,0.731087,12,13
497,110,75,0.776776,0.734223,1.0,0.89936,12,14
497,113,48,0.754957,0.769911,1.0,0.265454,12,14
497,114,92,0.567271,0.475137,1.0,0.902506,12,14
497,121,70,0.687088,0.675064,1.0,0.376961,12,14
497,116,13,0.76114,0.772545,1.0,0.316092,12,14
497,125,72,0.821759,0.791724,1.0,0.87974,12,14
497,112,106,0.589886,0.683891,0.0,0.452597,12,14
498,110,75,0.745686,0.695813,1.0,0.899448,13,15
498,113,48,0.772638,0.791801,1.0,0.264955,13,15
498,114,92,0.62554,0.547229,1.0,0.901298,13,15
498,121,70,0.645828,0.624195,1.0,0.375998,13,15
498,116,13,0.691375,0.686372,1.0,0.316104,13,15
498,125,72,0.808773,0.775715,1.0,0.87943,13,15
498,148,106,0.577062,0.67215,0.0,0.411122,13,15
499,110,75,0.744858,0.694873,1.0,0.898616,13,15
499,113,48,0.771699,0.790774,1.0,0.2636,13,15
499,114,92,0.620894,0.541646,1.0,0.89971,13,15
499,121,70,0.647774,0.626679,1.0,0.375186,13,15
499,116,13,0.691649,0.68668,1.0,0.316412,13,15
499,125,72,0.813605,0.781666,1.0,0.879612,13,15
499,148,106,0.623711,0.672441,0.42,0.411685,13,15
500,110,75,0.786495,0.746349,1.0,0.89813,14,15
500,113,48,0.721841,0.729289,1.0,0.262599,14,15
500,114,92,0.585219,0.497693,1.0,0.898576,14,15
500,121,70,0.606431,0.575688,1.0,0.374427,14,15
500,116,13,0.754728,0.764568,1.0,0.316667,14,15
500,125,72,0.820084,0.789688,1.0,0.879408,14,15
500,145,102,0.576923,0.662144,0.0,0.51064,14,15
500,148,106,0.616347,0.653814,0.49,0.411537,14,15
501,110,75,0.788481,0.748807,1.0,0.898086,14,14
501,113,48,0.72542,0.733775,1.0,0.261954,14,14
501,114,92,0.587317,0.500362,1.0,0.897795,14,14
501,121,87,0.610487,0.686276,0.0,0.685977,14,14
501,116,13,0.749057,0.757599,1.0,0.316314,14,14
501,125,72,0.812387,0.780212,1.0,0.879097,14,14
501,145,102,0.608259,0.642562,0.42,0.520902,14,14
502,110,75,0.784859,0.744383,1.0,0.897585,14,14
502,113,48,0.729805,0.739291,1.0,0.260942,14,14
502,114,92,0.569841,0.478904,1.0,0.896504,14,14
502,121,87,0.661405,0.691895,0.42,0.685984,14,14
502,116,13,0.75451,0.76428,1.0,0.316869,14,14
502,125,72,0.813023,0.781105,1.0,0.878004,14,14
502,145,102,0.613602,0.638501,0.49,0.532193,14,14
503,113,48,0.737976,0.749514,1.0,0.259612,13,14
503,114,75,0.594138,0.639478,0.0,0.955207,13,14
503,121,87,0.650778,0.669254,0.49,0.685673,13,14
503,116,13,0.630174,0.610742,1.0,0.316462,13,14
503,125,95,0.579273,0.634365,0.0,0.821138,13,14
503,112,72,0.642456,0.721698,0.0,0.727122,13,14
503,145,102,0.614684,0.629128,0.56,0.54398,13,14
504,110,75,0.680426,0.71386,0.28,0.894662,14,14
504,113,48,0.747335,0.76123,1.0,0.25805,14,14
504,121,87,0.633858,0.63876,0.56,0.686178,14,14
504,116,13,0.688855,0.683103,1.0,0.317689,14,14
504,112,72,0.644227,0.666519,0.42,0.728068,14,14
504,145,102,0.603869,0.605316,0.63,0.553162,14,14
505,110,75,0.754982,0.70789,1.0,0.893432,14,14
505,113,48,0.752631,0.767897,1.0,0.256779,14,14
505,121,87,0.642246,0.639547,0.63,0.686458,14,14
505,116,13,0.707923,0.706585,1.0,0.318394,14,14
505,112,72,0.646085,0.65946,0.49,0.726133,14,14
505,145,102,0.607296,0.599155,0.7,0.56175,14,14
506,110,75,0.753289,0.70583,1.0,0.893109,14,14
506,113,48,0.751663,0.766824,1.0,0.255534,14,14
506,116,13,0.695418,0.69122,1.0,0.317573,14,14
506,112,72,0.692371,0.707492,0.56,0.72202,14,14
506,145,102,0.61828,0.602247,0.77,0.571152,14,14
507,110,75,0.756021,0.709298,1.0,0.892159,14,14
507,113,48,0.762584,0.780407,1.0,0.254585,14,14
507,114,87,0.608891,0.6594,0.0,0.938017,14,14
507,116,13,0.705506,0.703458,1.0,0.31983,14,14
507,112,72,0.683002,0.686583,0.63,0.7199,14,14
507,145,102,0.633359,0.610439,0.84,0.58014,14,14
508,110,75,0.767142,0.723148,1.0,0.891007,14,14
508,113,48,0.758512,0.775468,1.0,0.253662,14,14
508,114,87,0.669595,0.677206,0.42,0.937012,14,14
508,116,13,0.699518,0.696185,1.0,0.318588,14,14
508,112,72,0.69048,0.68649,0.7,0.717714,14,14
508,145,102,0.635767,0.602941,0.91,0.589524,14,14
509,110,75,0.750474,0.702621,1.0,0.890397,14,14
509,113,48,0.756504,0.773107,1.0,0.252451,14,14
509,114,87,0.668936,0.666884,0.49,0.936632,14,14
509,116,13,0.688346,0.682445,1.0,0.317987,14,14
509,125,95,0.618782,0.682586,0.0,0.82701,14,14
509,112,72,0.658661,0.637836,0.77,0.715765,14,14
509,145,102,0.667676,0.631899,0.98,0.598733,14,14
510,82,21,0.564328,0.64181,0.0,0.558983,14,15
510,110,75,0.707263,0.649358,1.0,0.889283,14,15
510,113,48,0.776158,0.797468,1.0,0.251607,14,15
510,114,87,0.668025,0.656181,0.56,0.936957,14,15
510,121,70,0.659387,0.778257,0.0,0.366373,14,15
510,116,13,0.658018,0.645067,1.0,0.317147,14,15
510,125,95,0.616193,0.622028,0.42,0.827887,14,15
510,112,72,0.625674,0.587614,0.84,0.71507,14,15
510,145,102,0.628371,0.579822,1.0,0.606847,14,15
511,82,21,0.607693,0.638124,0.42,0.55875,14,16
511,110,75,0.723243,0.669119,1.0,0.889059,14,16
511,113,48,0.776295,0.797719,1.0,0.250771,14,16
511,114,87,0.694266,0.679014,0.63,0.937311,14,16
511,121,70,0.705186,0.777665,0.42,0.365255,14,16
511,116,13,0.669937,0.659791,1.0,0.317129,14,16
511,125,95,0.648318,0.652056,0.49,0.828966,14,16
511,112,72,0.614556,0.564341,0.91,0.715018,14,16
511,145,102,0.649173,0.604744,1.0,0.614643,14,16
511,148,86,0.608691,0.711342,0.0,0.409856,14,16
512,82,21,0.621645,0.645852,0.49,0.558337,14,16
512,110,75,0.726743,0.673574,1.0,0.887721,14,16
512,113,48,0.778165,0.800132,1.0,0.249727,14,16
512,114,87,0.712955,0.692517,0.7,0.93767,14,16
512,121,70,0.713835,0.778921,0.49,0.364054,14,16
512,116,13,0.679936,0.672157,1.0,0.316973,14,16
512,125,95,0.664235,0.662093,0.56,0.829754,14,16
512,112,72,0.608861,0.547035,0.98,0.722367,14,16
512,145,102,0.64762,0.602014,1.0,0.622874,14,16
512,148,86,0.647603,0.702103,0.42,0.410148,14,16
513,82,21,0.651761,0.673552,0.56,0.557873,14,15
513,110,75,0.70695,0.649103,1.0,0.887942,14,15
513,113,48,0.776527,0.798216,1.0,0.248645,14,15
513,114,87,0.691943,0.656959,0.77,0.938264,14,15
513,121,70,0.724328,0.782424,0.56,0.363173,14,15
513,116,13,0.682437,0.675056,1.0,0.318903,14,15
513,125,95,0.658485,0.645301,0.63,0.83122,14,15
513,145,102,0.631532,0.581228,1.0,0.632113,14,15
513,148,86,0.671161,0.721595,0.49,0.410776,14,15
514,82,75,0.673023,0.745042,0.0,0.872968,13,16
514,110,72,0.689186,0.765913,0.0,0.863789,13,16
514,114,87,0.726262,0.68979,0.84,0.9384,13,16
514,116,13,0.671611,0.661532,1.0,0.320434,13,16
514,125,95,0.685417,0.668929,0.7,0.832152,13,16
514,138,102,0.568888,0.632768,0.0,0.707487,13,16
514,148,86,0.648757,0.684651,0.56,0.407994,13,16
515,82,75,0.740853,0.771601,0.42,0.872465,13,16
515,110,72,0.726955,0.755408,0.42,0.862616,13,16
515,114,87,0.730653,0.68573,0.91,0.937767,13,16
515,121,70,0.605134,0.673491,0.28,0.362055,13,16
515,116,13,0.683357,0.67584,1.0,0.322452,13,16
515,125,95,0.694764,0.670757,0.77,0.833888,13,16
515,138,102,0.617495,0.635239,0.42,0.710475,13,16
516,82,21,0.595338,0.641982,0.28,0.558459,13,15
516,110,75,0.659421,0.688935,0.28,0.88434,13,15
516,114,87,0.728836,0.673959,0.98,0.937584,13,15
516,121,86,0.590911,0.691579,0.0,0.387599,13,15
516,116,13,0.685343,0.678277,1.0,0.322625,13,15
516,125,95,0.69952,0.666985,0.84,0.834914,13,15
516,112,72,0.55153,0.593109,0.12,0.72626,13,15
516,148,70,0.582261,0.681666,0.0,0.379793,13,15
517,110,21,0.550486,0.623573,0.0,0.570511,12,15
517,114,87,0.74103,0.686257,1.0,0.937955,12,15
517,121,86,0.649727,0.707073,0.42,0.386417,12,15
517,116,13,0.697626,0.693567,1.0,0.321427,12,15
517,125,95,0.690116,0.645732,0.91,0.835852,12,15
517,112,72,0.698128,0.655038,1.0,0.717618,12,15
517,148,70,0.627955,0.680932,0.42,0.378807,12,15
518,110,21,0.602997,0.631082,0.42,0.571323,12,15
518,114,87,0.737895,0.682352,1.0,0.938289,12,15
518,121,70,0.726125,0.823246,0.28,0.358911,12,15
518,116,13,0.698,0.694282,1.0,0.318867,12,15
518,125,95,0.69766,0.645392,0.98,0.836984,12,15
518,112,72,0.741705,0.709285,1.0,0.713342,12,15
518,138,102,0.638404,0.679259,0.28,0.719541,12,15
518,145,107,0.565297,0.625737,0.0,0.733756,12,15
518,148,108,0.634435,0.741715,0.0,0.424275,12,15
519,110,104,0.567574,0.628945,0.0,0.729746,11,15
519,114,87,0.704259,0.64083,1.0,0.938035,11,15
519,121,70,0.783011,0.826781,0.77,0.358021,11,15
519,116,13,0.716927,0.717749,1.0,0.317966,11,15
519,125,95,0.692548,0.636218,1.0,0.838321,11,15
519,112,72,0.764644,0.737805,1.0,0.711465,11,15
519,138,102,0.68693,0.700769,0.56,0.722041,11,15
519,145,107,0.63955,0.659472,0.42,0.740919,11,15
519,148,108,0.678415,0.738848,0.42,0.423445,11,15
520,110,21,0.609926,0.65868,0.28,0.571834,12,15
520,114,87,0.742104,0.687475,1.0,0.939055,12,15
520,121,70,0.807643,0.847761,0.84,0.356999,12,15
520,116,13,0.69901,0.695705,1.0,0.317083,12,15
520,125,95,0.702253,0.64812,1.0,0.839192,12,15
520,112,72,0.742943,0.711213,1.0,0.709306,12,15
520,138,102,0.676973,0.678641,0.63,0.724911,12,15
520,145,107,0.636485,0.645529,0.49,0.747109,12,15
520,148,86,0.578857,0.674942,0.0,0.405295,12,15
521,82,104,0.575802,0.640156,0.0,0.719151,12,15
521,110,21,0.640905,0.658771,0.56,0.571749,12,15
521,114,87,0.728225,0.670281,1.0,0.939561,12,15
521,121,70,0.816169,0.848951,0.91,0.354922,12,15
521,116,13,0.702416,0.699978,1.0,0.316418,12,15
521,125,95,0.707398,0.65437,1.0,0.840252,12,15
521,112,72,0.73812,0.705305,1.0,0.70881,12,15
521,138,102,0.686564,0.680625,0.7,0.728123,12,15
521,145,107,0.640904,0.640674,0.56,0.754878,12,15
521,148,86,0.637848,0.690513,0.42,0.405513,12,15
522,82,104,0.623489,0.641684,0.42,0.720162,12,16
522,110,75,0.621134,0.680152,0.0,0.881034,12,16
522,114,87,0.752396,0.700127,1.0,0.939669,12,16
522,121,70,0.812465,0.834968,0.98,0.353542,12,16
522,116,13,0.701685,0.699087,1.0,0.316304,12,16
522,125,95,0.723717,0.674365,1.0,0.841893,12,16
522,112,72,0.727825,0.692771,1.0,0.706974,12,16
522,138,102,0.692454,0.678089,0.77,0.730821,12,16
522,145,107,0.65493,0.647823,0.63,0.761249,12,16
522,148,106,0.636061,0.744788,0.0,0.413511,12,16
523,110,104,0.616356,0.672546,0.12,0.732687,10,16
523,114,87,0.644636,0.56694,1.0,0.940524,10,16
523,121,70,0.785159,0.798623,1.0,0.352417,10,16
523,116,13,0.736347,0.741801,1.0,0.317305,10,16
523,125,95,0.696274,0.64038,1.0,0.842772,10,16
523,112,72,0.697815,0.655914,1.0,0.704842,10,16
523,138,102,0.650611,0.616586,0.84,0.733585,10,16
523,145,107,0.584781,0.550993,0.7,0.76771,10,16
524,82,104,0.635879,0.676118,0.28,0.719778,10,16
524,110,75,0.703637,0.744053,0.28,0.87924,10,16
524,114,87,0.618569,0.534628,1.0,0.941673,10,16
524,121,70,0.790931,0.805816,1.0,0.351781,10,16
524,116,13,0.746119,0.753681,1.0,0.319241,10,16
524,125,95,0.743212,0.698216,1.0,0.8442,10,16
524,112,72,0.565909,0.492979,1.0,0.704911,10,16
524,138,102,0.635673,0.58841,0.91,0.735404,10,16
525,82,104,0.682065,0.694863,0.56,0.720995,10,16
525,110,75,0.732032,0.750707,0.49,0.877041,10,16
525,114,87,0.618841,0.534937,1.0,0.94195,10,16
525,121,70,0.795243,0.811217,1.0,0.351019,10,16
525,116,13,0.727913,0.73124,1.0,0.318762,10,16
525,125,95,0.743338,0.698267,1.0,0.845264,10,16
525,112,72,0.56915,0.497079,1.0,0.703942,10,16
525,138,102,0.649644,0.59575,0.98,0.739162,10,16
526,110,104,0.620072,0.655243,0.28,0.733443,9,16
526,114,87,0.617406,0.533188,1.0,0.941706,9,16
526,121,70,0.780037,0.792553,1.0,0.349832,9,16
526,116,13,0.751662,0.760541,1.0,0.319095,9,16
526,125,95,0.70081,0.645628,1.0,0.846372,9,16
526,112,72,0.554617,0.479261,1.0,0.702588,9,16
526,138,102,0.652028,0.595713,1.0,0.741741,9,16
527,110,104,0.591925,0.582208,0.56,0.734319,8,16
527,114,87,0.636529,0.55688,1.0,0.940983,8,16
527,121,70,0.735375,0.737509,1.0,0.34859,8,16
527,116,13,0.701376,0.698142,1.0,0.322,8,16
527,125,95,0.671294,0.609046,1.0,0.847626,8,16
527,112,72,0.560535,0.486708,1.0,0.70121,8,16
527,138,102,0.654512,0.598521,1.0,0.744362,8,16
528,110,21,0.563703,0.639921,0.0,0.57029,9,15
528,114,87,0.674138,0.603414,1.0,0.940173,9,15
528,121,70,0.787136,0.801535,1.0,0.347665,9,15
528,116,13,0.677504,0.668603,1.0,0.322539,9,15
528,125,95,0.723415,0.6733,1.0,0.848888,9,15
528,112,72,0.567141,0.49501,1.0,0.699754,9,15
528,138,102,0.679906,0.629632,1.0,0.746943,9,15
529,110,104,0.592408,0.620825,0.28,0.735956,8,15
529,114,87,0.687492,0.620013,1.0,0.939126,8,15
529,121,70,0.785429,0.799501,1.0,0.346911,8,15
529,116,13,0.678116,0.669399,1.0,0.32214,8,15
529,125,95,0.682137,0.62215,1.0,0.850549,8,15
529,112,72,0.559315,0.485481,1.0,0.698371,8,15
529,138,102,0.691877,0.644132,1.0,0.749846,8,15
530,110,104,0.621665,0.599618,0.7,0.736673,9,15
530,114,87,0.725053,0.666593,1.0,0.93724,9,15
530,121,70,0.787922,0.802667,1.0,0.34604,9,15
530,116,13,0.64344,0.626581,1.0,0.321994,9,15
530,125,95,0.707303,0.653047,1.0,0.852455,9,15
530,112,72,0.697694,0.656578,1.0,0.696609,9,15
530,138,102,0.743695,0.707889,1.0,0.752353,9,15
530,145,107,0.618223,0.683532,0.0,0.810446,9,15
531,110,104,0.618893,0.586596,0.77,0.737203,9,15
531,114,87,0.665775,0.593444,1.0,0.936537,9,15
531,121,70,0.783767,0.797667,1.0,0.344693,9,15
531,116,13,0.636299,0.617733,1.0,0.322284,9,15
531,125,95,0.697259,0.640511,1.0,0.853769,9,15
531,112,72,0.717951,0.681747,1.0,0.695111,9,15
531,138,102,0.745079,0.709288,1.0,0.755492,9,15
531,145,107,0.597426,0.600002,0.42,0.816204,9,15
532,110,87,0.57448,0.62174,0.0,0.888988,11,16
532,114,75,0.579839,0.625401,0.0,0.918925,11,16
532,121,70,0.715964,0.714016,1.0,0.343708,11,16
532,116,13,0.695143,0.690477,1.0,0.32167,11,16
532,125,95,0.604419,0.525729,1.0,0.854852,11,16
532,112,72,0.689328,0.646403,1.0,0.695008,11,16
532,138,102,0.639257,0.578324,1.0,0.758076,11,16
533,114,75,0.598451,0.591246,0.42,0.917625,10,16
533,121,70,0.73598,0.738913,1.0,0.341947,10,16
533,116,13,0.673346,0.663586,1.0,0.321337,10,16
533,125,87,0.599678,0.652149,0.0,0.896227,10,16
533,112,72,0.694285,0.652532,1.0,0.694942,10,16
533,138,95,0.594957,0.648629,0.0,0.872843,10,16
534,114,87,0.594581,0.604005,0.28,0.933327,10,16
534,121,70,0.780475,0.793997,1.0,0.340689,10,16
534,116,13,0.661909,0.649405,1.0,0.321883,10,16
534,125,95,0.564109,0.573772,0.28,0.858397,10,16
534,112,72,0.691204,0.648858,1.0,0.693605,10,16
534,138,102,0.677609,0.723311,0.28,0.763812,10,16
534,145,107,0.575054,0.589996,0.28,0.831017,10,16
535,114,87,0.682155,0.614123,1.0,0.932023,10,16
535,121,70,0.811938,0.832986,1.0,0.339407,10,16
535,116,13,0.660521,0.64765,1.0,0.322288,10,16
535,125,95,0.641569,0.571096,1.0,0.860121,10,16
535,112,72,0.695191,0.653902,1.0,0.692392,10,16
535,138,102,0.766113,0.734128,1.0,0.767041,10,16
535,145,107,0.605797,0.589302,0.56,0.835922,10,16
536,110,60,0.550356,0.622972,0.0,0.574978,11,15
536,114,87,0.719104,0.659881,1.0,0.930805,11,15
536,121,70,0.808145,0.828476,1.0,0.337635,11,15
536,116,13,0.645703,0.629275,1.0,0.323025,11,15
536,125,95,0.678439,0.61648,1.0,0.861704,11,15
536,112,72,0.697331,0.656684,1.0,0.690997,11,15
536,138,102,0.64025,0.578366,1.0,0.770059,11,15
536,145,107,0.620917,0.597875,0.63,0.841565,11,15
537,110,87,0.645403,0.693373,0.12,0.885006,11,14
537,114,92,0.55705,0.603121,0.0,0.859547,11,14
537,121,70,0.808155,0.828635,1.0,0.336152,11,14
537,116,13,0.650177,0.634697,1.0,0.324077,11,14
537,125,95,0.688392,0.628586,1.0,0.863614,11,14
537,112,72,0.668007,0.620599,1.0,0.68962,11,14
537,138,102,0.632444,0.56846,1.0,0.772734,11,14
537,145,107,0.626497,0.594781,0.7,0.846028,11,14
538,114,87,0.619301,0.63496,0.28,0.929065,12,14
538,121,86,0.62988,0.742252,0.0,0.361904,12,14
538,116,13,0.647085,0.630924,1.0,0.32361,12,14
538,125,95,0.664761,0.599193,1.0,0.865684,12,14
538,112,72,0.706634,0.668373,1.0,0.68898,12,14
538,138,102,0.672885,0.618116,1.0,0.775727,12,14
538,145,107,0.655704,0.620817,0.77,0.851026,12,14
538,158,70,0.598755,0.709877,0.0,0.300472,12,14
538,159,106,0.640654,0.746525,0.0,0.453339,12,14
539,114,87,0.699194,0.635489,1.0,0.928771,12,14
539,121,86,0.684583,0.75268,0.42,0.360563,12,14
539,116,13,0.651424,0.636251,1.0,0.323939,12,14
539,125,95,0.673023,0.609213,1.0,0.867559,12,14
539,112,72,0.706959,0.668853,1.0,0.688192,12,14
539,138,102,0.672447,0.617333,1.0,0.77817,12,14
539,145,107,0.661606,0.618069,0.84,0.856009,12,14
539,158,70,0.667192,0.737114,0.42,0.300701,12,14
539,159,108,0.557065,0.642391,0.0,0.462314,12,14
540,114,87,0.711661,0.650979,1.0,0.927858,11,14
540,121,86,0.701713,0.764405,0.49,0.359441,11,14
540,116,13,0.656674,0.642848,1.0,0.322809,11,14
540,125,95,0.679225,0.61673,1.0,0.869001,11,14
540,112,72,0.717065,0.681475,1.0,0.68679,11,14
540,138,102,0.665941,0.608984,1.0,0.781348,11,14
540,145,107,0.656988,0.602292,0.91,0.861347,11,14
540,158,70,0.668466,0.729127,0.49,0.30086,11,14
540,159,106,0.560698,0.609694,0.28,0.452226,11,14
541,114,87,0.704724,0.642549,1.0,0.926457,13,13
541,121,70,0.749307,0.876523,0.12,0.33033,13,13
541,116,13,0.624752,0.60341,1.0,0.322886,13,13
541,125,95,0.640081,0.568249,1.0,0.870332,13,13
541,112,86,0.612991,0.716647,0.0,0.409918,13,13
541,138,102,0.656444,0.596974,1.0,0.784173,13,13
541,145,107,0.6328,0.562432,0.98,0.865785,13,13
541,148,108,0.606084,0.707524,0.0,0.415909,13,13
542,114,87,0.714105,0.65421,1.0,0.925706,14,13
542,121,70,0.814024,0.836619,1.0,0.328717,14,13
542,116,13,0.780622,0.795886,1.0,0.323404,14,13
542,125,95,0.769267,0.727673,1.0,0.871782,14,13
542,112,86,0.652327,0.708062,0.42,0.408905,14,13
542,138,102,0.608337,0.537253,1.0,0.787215,14,13
542,145,107,0.66144,0.594664,1.0,0.869997,14,13
542,148,108,0.679364,0.740845,0.42,0.415098,14,13
543,114,87,0.698176,0.63458,1.0,0.925248,14,13
543,121,70,0.819341,0.843333,1.0,0.327235,14,13
543,116,13,0.782969,0.798809,1.0,0.323161,14,13
543,112,86,0.655759,0.702898,0.49,0.407461,14,13
543,138,102,0.60265,0.529979,1.0,0.789739,14,13
543,145,107,0.662415,0.595442,1.0,0.874309,14,13
543,148,108,0.677081,0.728546,0.49,0.414431,14,13
544,121,70,0.825311,0.850862,1.0,0.325661,13,12
544,116,13,0.773805,0.787165,1.0,0.326457,13,12
544,112,86,0.681585,0.725362,0.56,0.406356,13,12
544,138,102,0.618602,0.549451,1.0,0.792081,13,12
544,145,107,0.733567,0.682906,1.0,0.878579,13,12
544,148,108,0.67524,0.71683,0.56,0.413376,13,12
545,121,70,0.846931,0.877749,1.0,0.323817,14,12
545,116,13,0.76062,0.770743,1.0,0.327833,14,12
545,112,86,0.706173,0.746272,0.63,0.405493,14,12
545,138,102,0.639313,0.57468,1.0,0.795647,14,12
545,145,107,0.754149,0.707982,1.0,0.882089,14,12
545,155,95,0.562031,0.619484,0.0,0.756207,14,12
545,148,108,0.677241,0.70988,0.63,0.412128,14,12
546,121,70,0.847072,0.878094,1.0,0.322097,14,12
546,116,13,0.756308,0.765413,1.0,0.327866,14,12
546,112,86,0.714006,0.746516,0.7,0.404335,14,12
546,138,102,0.641839,0.577453,1.0,0.799156,14,12
546,145,107,0.750152,0.702603,1.0,0.886554,14,12
546,155,95,0.604236,0.614186,0.42,0.757788,14,12
546,148,108,0.697113,0.725012,0.7,0.410793,14,12
547,121,70,0.830298,0.857525,1.0,0.320571,14,12
547,116,13,0.757854,0.767551,1.0,0.325556,14,12
547,112,86,0.720974,0.745744,0.77,0.40265,14,12
547,138,102,0.647952,0.584674,1.0,0.802498,14,12
547,145,107,0.738788,0.688112,1.0,0.891158,14,12
547,155,95,0.603247,0.603252,0.49,0.759474,14,12
547,148,108,0.740206,0.768887,0.77,0.408842,14,12
548,121,70,0.821937,0.847345,1.0,0.31908,14,12
548,116,13,0.755357,0.764483,1.0,0.325399,14,12
548,112,86,0.723266,0.739223,0.84,0.400687,14,12
548,138,102,0.6393,0.573683,1.0,0.805573,14,12
548,145,107,0.7316,0.678798,1.0,0.89556,14,12
548,155,95,0.60386,0.594335,0.56,0.760786,14,12
548,159,106,0.63391,0.739006,0.0,0.445139,14,12
549,121,70,0.821182,0.846595,1.0,0.317232,14,12
549,116,13,0.747248,0.754253,1.0,0.327551,14,12
549,112,86,0.721405,0.72756,0.91,0.398855,14,12
549,138,102,0.637855,0.571621,1.0,0.808382,14,12
549,145,107,0.722944,0.667656,1.0,0.900112,14,12
549,155,95,0.604024,0.584893,0.63,0.761788,14,12
549,159,106,0.704437,0.76896,0.42,0.443978,14,12
550,121,70,0.803072,0.824382,1.0,0.315654,13,12
550,116,13,0.751787,0.759742,1.0,0.328747,13,12
550,112,86,0.79472,0.808753,0.98,0.397026,13,12
550,138,102,0.628105,0.559265,1.0,0.811552,13,12
550,145,107,0.706037,0.646379,1.0,0.9041,13,12
550,159,106,0.734883,0.797232,0.49,0.441854,13,12
551,121,70,0.800682,0.821597,1.0,0.313963,13,12
551,116,13,0.753439,0.761693,1.0,0.329653,13,12
551,112,86,0.800517,0.813306,1.0,0.395805,13,12
551,138,102,0.632431,0.564273,1.0,0.814946,13,12
551,145,107,0.713456,0.655135,1.0,0.908238,13,12
551,159,106,0.754593,0.812142,0.56,0.440737,13,12
552,121,70,0.80287,0.824467,1.0,0.312266,13,12
552,116,13,0.756868,0.765847,1.0,0.330476,13,12
552,112,86,0.801595,0.814792,1.0,0.394244,13,12
552,138,102,0.636724,0.569302,1.0,0.817718,13,12
552,145,107,0.716882,0.658943,1.0,0.912531,13,12
552,159,106,0.761272,0.810878,0.63,0.440415,13,12
553,121,70,0.81087,0.834541,1.0,0.310321,13,12
553,116,13,0.759434,0.768961,1.0,0.331039,13,12
553,112,86,0.766059,0.771068,1.0,0.392521,13,12
553,138,102,0.644066,0.578128,1.0,0.820175,13,12
553,145,107,0.707869,0.647356,1.0,0.917121,13,12
553,162,108,0.607981,0.703457,0.0,0.480778,13,12
554,121,70,0.788007,0.806483,1.0,0.308481,13,13
554,116,13,0.740219,0.745246,1.0,0.33084,13,13
554,112,86,0.747828,0.748728,1.0,0.390729,13,13
554,138,102,0.64338,0.577034,1.0,0.822663,13,13
554,145,107,0.72115,0.663416,1.0,0.920614,13,13
554,162,108,0.648054,0.695687,0.42,0.480729,13,13
555,121,70,0.768255,0.782221,1.0,0.307113,12,14
555,125,87,0.642916,0.707347,0.0,0.878101,12,14
555,112,86,0.754983,0.757725,1.0,0.389116,12,14
555,138,102,0.630269,0.560568,1.0,0.825409,12,14
555,145,107,0.698508,0.635154,1.0,0.923596,12,14
555,159,106,0.69487,0.776906,0.28,0.437182,12,14
556,121,70,0.782368,0.79982,1.0,0.305419,12,13
556,112,86,0.780872,0.789852,1.0,0.387599,12,13
556,138,102,0.660523,0.597672,1.0,0.828087,12,13
556,145,107,0.712071,0.651549,1.0,0.927223,12,13
556,159,106,0.766134,0.798195,0.77,0.43634,12,13
557,121,70,0.793787,0.814087,1.0,0.303778,13,13
557,112,86,0.794317,0.806612,1.0,0.386058,13,13
557,138,102,0.658132,0.594432,1.0,0.831002,13,13
557,145,107,0.716246,0.656325,1.0,0.931067,13,13
557,151,98,0.56853,0.645228,0.0,0.576925,13,13
557,159,106,0.789463,0.81754,0.84,0.43558,13,13
557,116,13,0.657426,0.740878,0.28,0.333744,13,13
558,121,70,0.804109,0.826973,1.0,0.302393,13,12
558,112,86,0.800526,0.814415,1.0,0.384699,13,12
558,138,102,0.65206,0.586724,1.0,0.833102,13,12
558,145,107,0.703003,0.639539,1.0,0.935397,13,12
558,151,98,0.581891,0.604321,0.42,0.57831,13,12
558,159,106,0.794826,0.814707,0.91,0.434685,13,12
558,116,13,0.749953,0.75669,1.0,0.336706,13,12
